tconst,Year,IMDb rating,Movie title,rotten_tomatoes_link,Director name,movie_title,tomatometer_status,Rotten Tomatoes rating
tt7126948,2020,5.4,Wonder Woman 1984,,Patty Jenkins,,,
tt7131622,2019,7.6,Once Upon a Time in Hollywood,,Quentin Tarantino,,,
tt7133686,2018,6.6,Next Gen,,Kevin R. Adams,,,
tt7133686,2018,6.6,Next Gen,,Joe Ksander,,,
tt7133686,2018,6.6,Next Gen,,Ricardo Curtis,,,
tt7134096,2020,5.4,The Rhythm Section,m/the_rhythm_section,Reed Morano,The Rhythm Section,Rotten,28.0
tt7137380,2018,6.2,Destroyer,m/destroyer,Karyn Kusama,Destroyer,Certified-Fresh,73.0
tt7137846,2018,5.4,Breaking In,m/breaking_in_2018,James McTeigue,Breaking In,Rotten,27.0
tt7139936,2019,6.5,A Rainy Day in New York,,Woody Allen,,,
tt7142506,2018,7.7,Sir,,Rohena Gera,,,
tt7144666,2021,7.0,The Black Phone,,Scott Derrickson,,,
tt7146812,2020,7.4,Onward,m/onward,Dan Scanlon,Onward,Certified-Fresh,88.0
tt7147540,2018,6.8,Sui Dhaaga: Made in India,,Sharat Katariya,,,
tt7149730,2020,6.2,The Silencing,m/the_silencing,Robin Pront,The Silencing,Rotten,18.0
tt7153766,2018,6.4,Unsane,m/unsane,Steven Soderbergh,Unsane,Certified-Fresh,80.0
tt7158430,2018,6.9,Hearts Beat Loud,m/hearts_beat_loud,Brett Haley,Hearts Beat Loud,Certified-Fresh,92.0
tt7160070,2017,7.2,Along With the Gods: The Two Worlds,,Yong-hwa Kim,,,
tt7167630,2018,6.7,Batman: Gotham by Gaslight,m/batman_gotham_by_gaslight,Sam Liu,Batman: Gotham by Gaslight,Fresh,73.0
tt7167686,2019,6.7,Reign of the Supermen,,Sam Liu,,,
tt7170950,2018,6.1,Like Father,m/like_father_2018,Lauren Miller Rogen,Like Father,Rotten,46.0
tt7178640,2020,5.4,Superintelligence,,Ben Falcone,,,
tt7180544,2017,8.0,The Brawler,,Anurag Kashyap,,,
tt7200946,2019,4.8,"Oh, Ramona!",,Cristina Jacob,,,
tt7204348,2018,6.9,El Angel,,Luis Ortega,,,
tt7209472,2020,5.9,Aiyai: Wrathful Soul,,Ilanthirayan Alan Arumugam,,,
tt7212726,2018,5.7,Simmba,,Rohit Shetty,,,
tt7212754,2020,7.6,Ludo,,Anurag Basu,,,
tt7214762,2017,7.6,Jim & Andy: The Great Beyond,,Chris Smith,,,
tt7214842,2017,7.0,One of Us,m/one_of_us_2017,Heidi Ewing,One of Us,Fresh,93.0
tt7214842,2017,7.0,One of Us,m/one_of_us_2017,Rachel Grady,One of Us,Fresh,93.0
tt7214954,2022,6.4,Luck,,Peggy Holmes,,,
tt7214954,2022,6.4,Luck,,Javier Abad,,,
tt7218518,2018,7.9,Pad Man,,R. Balki,,,
tt7220754,2018,7.0,Heavy Trip,,Juuso Laatio,,,
tt7220754,2018,7.0,Heavy Trip,,Jukka Vidgren,,,
tt7221896,2017,1.0,Cumali Ceber,,Gökhan Gök,,,
tt7236034,2018,8.0,I Want to Eat Your Pancreas,,Shin'ichirô Ushijima,,,
tt7242142,2018,7.4,Blindspotting,m/blindspotting,Carlos López Estrada,Blindspotting,Certified-Fresh,94.0
tt7255568,2019,2.1,Student of the Year 2,,Punit Malhotra,,,
tt7256866,2018,5.2,Father of the Year,m/father_of_the_year,Tyler Spindel,Father of the Year,Rotten,0.0
tt7262882,2018,6.5,Master Z: The Ip Man Legacy,,Woo-Ping Yuen,,,
tt7268738,2021,7.9,Minnal Murali,,Basil Joseph,,,
tt7279188,2018,7.4,Woman at War,,Benedikt Erlingsson,,,
tt7280898,2018,6.8,22 July,m/22_july,Paul Greengrass,22 July,Certified-Fresh,80.0
tt7282468,2018,7.5,Burning,,Lee Chang-dong,,,
tt7283064,2019,7.3,Sye Raa Narasimha Reddy,,Surender Reddy,,,
tt7286456,2019,8.4,Joker,m/joker_2019,Todd Phillips,Joker,Fresh,68.0
tt7286916,2017,8.1,The Dawn Wall,,Josh Lowell,,,
tt7286916,2017,8.1,The Dawn Wall,,Peter Mortimer,,,
tt7291268,2017,7.0,Gaga: Five Foot Two,m/gaga_five_foot_two,Chris Moukarbel,Gaga: Five Foot Two,Fresh,72.0
tt7294534,2017,8.0,Arjun Reddy,,Sandeep Reddy Vanga,,,
tt7295450,2018,4.0,Between Worlds,,Maria Pulera,,,
tt7298400,2018,7.0,Ash Is Purest White,,Zhangke Jia,,,
tt7304802,2019,6.3,The Legacy of the Bones,,Fernando González Molina,,,
tt7304824,2020,6.2,Offering to the Storm,,Fernando González Molina,,,
tt7312940,2017,3.7,Singularity,,Robert Kouba,,,
tt7315484,2019,5.3,The Silence,m/the_silence_2019,John R. Leonetti,The Silence,Rotten,30.0
tt7318202,2018,7.4,Butterflies,,Tolga Karaçelik,,,
tt7320482,2019,5.2,The Soul Collector,,Harold Holscher,,,
tt7322224,2022,7.9,Triangle of Sadness,,Ruben Östlund,,,
tt7323600,2017,5.8,Hagazussa,,Lukas Feigelfeld,,,
tt7329656,2019,5.0,47 Meters Down: Uncaged,m/47_meters_down_uncaged,Johannes Roberts,47 Meters Down: Uncaged,Rotten,45.0
tt7329858,2018,6.6,Pari,,Prosit Roy,,,
tt7334528,2018,5.8,Uncle Drew,m/uncle_drew,Charles Stone III,Uncle Drew,Fresh,61.0
tt7339248,2019,6.6,The Art of Self-Defense,m/the_art_of_self_defense_2019,Riley Stearns,The Art of Self-Defense,Certified-Fresh,84.0
tt7339826,2018,7.4,Maquia: When the Promised Flower Blooms,,Mari Okada,,,
tt7342838,2018,7.3,Leto,,Kirill Serebrennikov,,,
tt7347846,2019,6.0,The Lodge,,Severin Fiala,,,
tt7347846,2019,6.0,The Lodge,,Veronika Franz,,,
tt7349662,2018,7.5,BlacKkKlansman,m/blackkklansman,Spike Lee,BlacKkKlansman,Certified-Fresh,96.0
tt7349950,2019,6.5,It Chapter Two,m/it_chapter_two,Andy Muschietti,It Chapter Two,Fresh,63.0
tt7357302,2017,7.6,Avicii: True Stories,,Levan Tsikurishvili,,,
tt7362036,2018,7.8,Dying to Survive,,Muye Wen,,,
tt7363076,2018,7.4,Raid,,Raj Kumar Gupta,,,
tt7363104,2020,7.1,Khuda Haafiz,,Faruk Kabir,,,
tt7374926,2019,6.3,Proxima,,Alice Winocour,,,
tt7374948,2019,6.8,Always Be My Maybe,m/always_be_my_maybe_2019,Nahnatchka Khan,Always Be My Maybe,Certified-Fresh,89.0
tt7388562,2018,6.6,"Paul, Apostle of Christ",m/paul_apostle_of_christ,Andrew Hyatt,"Paul, Apostle of Christ",Rotten,46.0
tt7390588,2019,6.3,Little Monsters,m/little_monsters_2019,Abe Forsythe,Little Monsters,Certified-Fresh,80.0
tt7390646,2019,6.4,Black and Blue,,Deon Taylor,,,
tt7391996,2018,8.9,C/o Kancharapalem,,Venkatesh Maha,,,
tt7392212,2018,8.2,Rangasthalam 1985,,Sukumar,,,
tt7394816,2019,4.9,Primal,m/primal,Nick Powell,Primal,Rotten,38.0
tt7395114,2020,7.1,The Devil All the Time,,Antonio Campos,,,
tt7399138,2019,2.9,Recep Ivedik 6,,Togan Gökbakar,,,
tt7399470,2017,7.1,Qarib Qarib Single,,Tanuja Chandra,,,
tt7401588,2018,7.3,Instant Family,m/instant_family,Sean Anders,Instant Family,Certified-Fresh,80.0
tt7420342,2019,5.4,Killerman,m/killerman,Malik Bader,Killerman,Rotten,26.0
tt7424200,2018,6.7,Teen Titans GO! To the Movies,,Aaron Horvath,,,
tt7424200,2018,6.7,Teen Titans GO! To the Movies,,Peter Rida Michail,,,
tt7427356,2019,5.6,The Last Laugh,m/the_last_laugh_2019,Greg Pritikin,The Last Laugh,Rotten,53.0
tt7430722,2019,6.5,War,,Siddharth Anand,,,
tt7431594,2018,1.9,Race 3,,Remo D'Souza,,,
tt7448180,2018,5.8,The Debt Collector,m/the_debt_collector_2018,Jesse V. Johnson,The Debt Collector,Fresh,83.0
tt7451284,2018,5.6,Batman Ninja,m/batman_ninja,Junpei Mizusaki,Batman Ninja,Fresh,82.0
tt7455754,2018,7.8,The Game Changers,,Louie Psihoyos,,,
tt7456310,2019,6.6,Anna,m/anna_2019,Luc Besson,Anna,Rotten,33.0
tt7456312,2020,4.3,The Last Thing He Wanted,m/the_last_thing_he_wanted,Dee Rees,The Last Thing He Wanted,Rotten,5.0
tt7458762,2019,6.9,Le chant du loup,,Antonin Baudry,,,
tt7460806,2018,5.8,The Festival,,Iain Morris,,,
tt7461372,2019,3.9,The Dawn,,Brandon Slagle,,,
tt7464188,2018,6.2,In Fabric,m/in_fabric,Peter Strickland,In Fabric,Certified-Fresh,92.0
tt7465992,2018,8.5,Mahanati,,Nag Ashwin,,,
tt7466442,2022,7.0,The Bob's Burgers Movie,,Loren Bouchard,,,
tt7466442,2022,7.0,The Bob's Burgers Movie,,Bernard Derriman,,,
tt7466810,2022,8.9,777 Charlie,,Kiranraj K,,,
tt7468056,2017,7.2,The Outlaws,,Yoon-Seong Kang,,,
tt7469726,2017,7.5,Shaadi Mein Zaroor Aana,,Ratnaa Sinha,,,
tt7475578,2021,6.8,Munich: The Edge of War,,Christian Schwochow,,,
tt7476116,2018,6.9,Sink or Swim,,Gilles Lellouche,,,
tt7485048,2019,7.9,Super 30,,Vikas Bahl,,,
tt7488208,2020,6.3,Over the Moon,,John Kahrs,,,
tt7489816,2018,6.8,Nothing to Hide,,Fred Cavayé,,,
tt7504726,2020,6.7,The Call of the Wild,,Chris Sanders,,,
tt7504818,2021,7.0,Ron's Gone Wrong,,Sarah Smith,,,
tt7504818,2021,7.0,Ron's Gone Wrong,,Jean-Philippe Vine,,,
tt7504818,2021,7.0,Ron's Gone Wrong,,Octavio E. Rodriguez,,,
tt7510346,2020,3.9,The Turning,,Floria Sigismondi,,,
tt7518786,2021,7.5,'83,,Kabir Khan,,,
tt7525778,2018,5.6,The Package,m/the_package_2018,Jake Szymanski,The Package,Rotten,42.0
tt7529298,2022,6.8,Attack,,Lakshya Raj Anand,,,
tt7535792,2017,6.1,Travel Mates,,Bedran Güzel,,,
tt7535868,2017,1.6,OHA Diyorum: The Movie,,Ersan Özer,,,
tt7541106,2019,5.8,1BR,m/1br,David Marmor,1BR,Certified-Fresh,86.0
tt7541720,2021,3.2,Music,,Sia,,,
tt7545266,2020,4.6,Like a Boss,m/like_a_boss,Miguel Arteta,Like a Boss,,
tt7545524,2018,6.7,Ben Is Back,,Peter Hedges,,,
tt7547410,2019,6.1,Dora and the Lost City of Gold,m/dora_and_the_lost_city_of_gold,James Bobin,Dora and the Lost City of Gold,Certified-Fresh,85.0
tt7549892,2017,6.4,Terrified,,Demián Rugna,,,
tt7549996,2019,6.8,Judy,m/judy_2019,Rupert Goold,Judy,Certified-Fresh,82.0
tt7550000,2020,6.0,Project Power,,Henry Joost,,,
tt7550000,2020,6.0,Project Power,,Ariel Schulman,,,
tt7550014,2022,6.1,No Exit,,Damien Power,,,
tt7552686,2019,6.8,Who You Think I Am,,Safy Nebbou,,,
tt7556122,2020,6.6,The Old Guard,,Gina Prince-Bythewood,,,
tt7557108,2019,6.7,Saint Maud,,Rose Glass,,,
tt7581902,2018,7.1,Sonu Ke Titu Ki Sweety,,Luv Ranjan,,,
tt7588790,2017,6.1,Voyeur,m/voyeur_2017,Myles Kane,Voyeur,Fresh,79.0
tt7588790,2017,6.1,Voyeur,m/voyeur_2017,Josh Koury,Voyeur,Fresh,79.0
tt7589524,2018,6.2,Aniara,,Pella Kagerman,,,
tt7589524,2018,6.2,Aniara,,Hugo Lilja,,,
tt7601480,2021,6.3,Major Grom: Plague Doctor,,Oleg Trofim,,,
tt7605074,2019,5.9,The Wandering Earth,,Frant Gwo,,,
tt7605922,2018,7.1,My Masterpiece,,Gastón Duprat,,,
tt7605922,2018,7.1,My Masterpiece,,Celina Duprat,,,
tt7608028,2018,3.3,The Open House,m/the_open_house_2018,Matt Angel,The Open House,Rotten,15.0
tt7608028,2018,3.3,The Open House,m/the_open_house_2018,Suzanne Coote,The Open House,Rotten,15.0
tt7608418,2017,5.8,A Christmas Prince,m/a_christmas_prince,Alex Zamm,A Christmas Prince,Fresh,73.0
tt7608534,2017,5.7,Christmas Inheritance,m/christmas_inheritance,Ernie Barbarash,Christmas Inheritance,Rotten,43.0
tt7615052,2019,4.6,Daughter of the Wolf,,David Hackl,,,
tt7615302,2018,6.4,Red Joan,m/red_joan,Trevor Nunn,Red Joan,Rotten,30.0
tt7616148,2019,6.6,Luce,m/luce,Julius Onah,Luce,Certified-Fresh,90.0
tt7616798,2019,6.7,A Dog's Way Home,m/a_dogs_way_home,Charles Martin Smith,A Dog's Way Home,Rotten,59.0
tt7618184,2018,7.3,Mulk,,Anubhav Sinha,,,
tt7634968,2019,5.3,What Men Want,m/what_men_want_2019,Adam Shankman,What Men Want,Rotten,42.0
tt7638344,2018,4.5,Dhadak,,Shashank Khaitan,,,
tt7638348,2020,6.8,Boss Level,,Joe Carnahan,,,
tt7639372,2019,4.2,Total Dhamaal,,Indra Kumar,,,
tt7642818,2017,7.7,Aile Arasinda,,Ozan Açiktan,,,
tt7645122,2019,6.6,Plus One,m/plus_one_2019,Jeff Chan,Plus One,Certified-Fresh,88.0
tt7645122,2019,6.6,Plus One,m/plus_one_2019,Andrew Rhymer,Plus One,Certified-Fresh,88.0
tt7653254,2019,7.9,Marriage Story,m/marriage_story_2019,Noah Baumbach,Marriage Story,Certified-Fresh,94.0
tt7664504,2018,7.6,Three Identical Strangers,m/three_identical_strangers,Tim Wardle,Three Identical Strangers,Certified-Fresh,97.0
tt7668842,2018,2.0,Enes Batur,,Kamil Cetin,,,
tt7668870,2018,7.6,Searching,m/searching_2018,Aneesh Chaganty,Searching,Certified-Fresh,92.0
tt7670212,2019,6.7,The Golden Glove,,Fatih Akin,,,
tt7671064,2019,6.8,Brittany Runs a Marathon,,Paul Downs Colaizzo,,,
tt7681902,2018,8.3,Won't You Be My Neighbor?,m/wont_you_be_my_neighbor,Morgan Neville,Won't You Be My Neighbor?,Certified-Fresh,97.0
tt7689964,2018,7.6,RBG,m/rbg,Julie Cohen,RBG,Certified-Fresh,94.0
tt7689964,2018,7.6,RBG,m/rbg,Betsy West,RBG,Certified-Fresh,94.0
tt7689966,2018,7.9,Robin Williams: Come Inside My Mind,,Marina Zenovich,,,
tt7690670,2018,5.2,SuperFly,,Director X.,,,
tt7691572,2017,7.5,Cyborgs: Heroes Never Die,,Akhtem Seitablaev,,,
tt7698468,2019,6.6,A Call to Spy,,Lydia Dean Pilcher,,,
tt7700730,2018,7.5,October,,Shoojit Sircar,,,
tt7711170,2020,6.2,Alone,m/alone_2020_2,John Hyams,Alone,Certified-Fresh,94.0
tt7713068,2020,6.0,Birds of Prey,,Cathy Yan,,,
tt7715202,2018,6.7,Sarkar,,A.R. Murugadoss,,,
tt7721800,2019,4.7,Bharat,,Ali Abbas Zafar,,,
tt7721946,2019,3.5,Housefull 4,,Farhad Samji,,,
tt7725596,2018,7.9,Badhaai Ho,,Amit Ravindernath Sharma,,,
tt7725626,2019,6.5,Viswasam,,Siva,,,
tt7734218,2019,6.2,Stuber,m/stuber,Michael Dowse,Stuber,Rotten,41.0
tt7736478,2019,7.1,The Traitor,m/the_traitor_2020,Marco Bellocchio,The Traitor,Certified-Fresh,84.0
tt7736496,2020,6.4,Jingle Jangle: A Christmas Journey,,David E. Talbert,,,
tt7737528,2021,6.2,Kate,,Cedric Nicolas-Troyan,,,
tt7737640,2021,5.8,Breaking News in Yuba County,,Tate Taylor,,,
tt7737786,2020,6.4,Greenland,,Ric Roman Waugh,,,
tt7738784,2018,8.7,Peranbu,,Ram,,,
tt7740496,2021,7.0,Nightmare Alley,,Guillermo del Toro,,,
tt7740510,2021,5.9,Antlers,,Scott Cooper,,,
tt7745068,2018,7.4,My Hero Academia: Two Heroes,,Kenji Nagasaki,,,
tt7748244,2018,7.6,Mortal World,,Ali Atay,,,
tt7748426,2018,6.1,Ailecek Saskiniz,,Selçuk Aydemir,,,
tt7752126,2019,6.1,Brightburn,m/brightburn,David Yarovesky,Brightburn,Rotten,58.0
tt7758160,2018,7.8,Goodachari,,Sashi Kiran Tikka,,,
tt7765910,2018,7.3,Aravindha Sametha,,Trivikram Srinivas,,,
tt7772580,2018,6.2,The Perfection,m/the_perfection,Richard Shepard,The Perfection,Certified-Fresh,72.0
tt7772582,2020,7.4,Never Rarely Sometimes Always,m/never_rarely_sometimes_always,Eliza Hittman,Never Rarely Sometimes Always,Certified-Fresh,99.0
tt7775622,2018,8.1,Free Solo,,Elizabeth Chai Vasarhelyi,,,
tt7781432,2019,6.4,The Mortuary Collection,,Ryan Spindell,,,
tt7784604,2018,7.3,Hereditary,m/hereditary,Ari Aster,Hereditary,Certified-Fresh,89.0
tt7794524,2018,6.7,Naa Peru Surya Na Illu India,,Vakkantham Vamsi,,,
tt7798634,2019,6.8,Ready or Not,m/ready_or_not_2019,Matt Bettinelli-Olpin,Ready or Not,Certified-Fresh,88.0
tt7798634,2019,6.8,Ready or Not,m/ready_or_not_2019,Tyler Gillett,Ready or Not,Certified-Fresh,88.0
tt7805960,2020,6.8,Torbaaz,,Girish Malik,,,
tt7818580,2019,6.9,While at War,,Alejandro Amenábar,,,
tt7822438,2019,8.2,Thadam,,Magizh Thirumeni,,,
tt7825208,2019,6.6,Marighella,,Wagner Moura,,,
tt7832124,2018,7.6,Müslüm,,Ketche,,,
tt7832124,2018,7.6,Müslüm,,Can Ulkay,,,
tt7838252,2018,8.2,K.G.F: Chapter 1,,Prashanth Neel,,,
tt7838536,2019,5.1,Awoken,,Daniel J. Phillips,,,
tt7843600,2019,6.8,Fyre Fraud,,Jenner Furst,,,
tt7843600,2019,6.8,Fyre Fraud,,Julia Willoughby Nason,,,
tt7846844,2020,6.6,Enola Holmes,,Harry Bradbeer,,,
tt7851428,2021,6.0,First Signal,,Mark Lund,,,
tt7853242,2018,7.2,Love Per Square Foot,,Anand Tiwari,,,
tt7862330,2018,6.8,Stranger in My Pocket,,Serra Yilmaz,,,
tt7869070,2019,4.2,The Fanatic,m/the_fanatic_2019,Fred Durst,The Fanatic,Rotten,16.0
tt7873348,2020,5.8,Save Yourselves!,,Alex Huston Fischer,,,
tt7873348,2020,5.8,Save Yourselves!,,Eleanor Wilson,,,
tt7886848,2020,1.1,Sadak 2,,Mahesh Bhatt,,,
tt7886936,2020,7.0,Dating Amber,,David Freyne,,,
tt7888964,2021,7.4,Nobody,,Ilya Naishuller,,,
tt7892050,2018,7.2,Chekka Chivantha Vaanam,,Mani Ratnam,,,
tt7897330,2021,3.7,Deadly Illusions,,Anna Elizabeth James,,,
tt7901798,2018,7.6,Sheeple,,Houman Seyyedi,,,
tt7905466,2018,8.2,They Shall Not Grow Old,,Peter Jackson,,,
tt7914416,2017,7.6,One Cut of the Dead,,Shin'ichirô Ueda,,,
tt7923220,2020,5.5,Inheritance,,Vaughn Stein,,,
tt7937168,2019,7.2,The Endless Trench,,Aitor Arregi,,,
tt7937168,2019,7.2,The Endless Trench,,Jon Garaño,,,
tt7937168,2019,7.2,The Endless Trench,,Jose Mari Goenaga,,,
tt7939766,2020,6.6,I'm Thinking of Ending Things,,Charlie Kaufman,,,
tt7942742,2018,6.0,Her Smell,,Alex Ross Perry,,,
tt7945440,2018,5.8,The Lie,,Veena Sud,,,
tt7946422,2018,6.3,Prospect,m/prospect_2018,Christopher Caldwell,Prospect,Certified-Fresh,88.0
tt7946422,2018,6.3,Prospect,m/prospect_2018,Zeek Earl,Prospect,Certified-Fresh,88.0
tt7957694,2019,5.5,The Last Summer,m/the_last_summer_2019,William Bindley,The Last Summer,Rotten,17.0
tt7958736,2019,5.6,Ma,m/ma_2019,Tate Taylor,Ma,Rotten,55.0
tt7959216,2018,7.2,Utøya: July 22,,Erik Poppe,,,
tt7961060,2018,7.8,Dragon Ball Super: Broly,m/dragon_ball_super_broly,Tatsuya Nagamine,Dragon Ball Super: Broly,Fresh,82.0
tt7967412,2019,6.6,Eye for an Eye,,Paco Plaza,,,
tt7974772,2018,4.2,A Sniper's War,,Olya Schechter,,,
tt7975244,2019,6.7,Jumanji: The Next Level,m/jumanji_the_next_level,Jake Kasdan,Jumanji: The Next Level,Fresh,72.0
tt7978758,2022,7.2,Apollo 10½: A Space Age Childhood,,Richard Linklater,,,
tt7979142,2020,5.6,The Night Clerk,m/the_night_clerk_2020,Michael Cristofer,The Night Clerk,Rotten,36.0
tt7979580,2021,7.6,The Mitchells vs the Machines,,Jeff Rowe,,,
tt7983794,2018,7.7,Operation Odessa,,Tiller Russell,,,
tt7983894,2020,6.5,Ammonite,,Francis Lee,,,
tt7984734,2019,7.4,The Lighthouse,m/the_lighthouse_2019,Robert Eggers,The Lighthouse,Certified-Fresh,90.0
tt7984766,2019,7.3,The King,m/the_king_2019,David Michôd,The King,Fresh,71.0
tt7985648,2019,6.1,The Legend of Tomiris,,Akan Satayev,,,
tt7985692,2019,6.3,After the Wedding,m/after_the_wedding_2019,Bart Freundlich,After the Wedding,Rotten,45.0
tt7991608,2021,6.3,Red Notice,,Rawson Marshall Thurber,,,
tt7998242,2019,7.7,Avane Srimannarayana,,Sachin Ravi,,,
tt7998242,2019,7.7,Avane Srimannarayana,,Sachin,,,
tt8000718,2019,5.8,The Operative,,Yuval Adler,,,
tt8001346,2018,6.7,Asterix: The Secret of the Magic Potion,,Louis Clichy,,,
tt8004664,2020,5.7,Come Play,,Jacob Chase,,,
tt8009428,2022,7.3,Hustle,,Jeremiah Zagar,,,
tt8009744,2020,6.8,Worth,,Sara Colangelo,,,
tt8009906,2019,6.0,The Cleansing Hour,,Damien LeVeck,,,
tt8020896,2018,7.8,An Elephant Sitting Still,,Bo Hu,,,
tt8041270,2022,5.7,Jurassic World Dominion,,Colin Trevorrow,,,
tt8041276,2019,7.1,Paddleton,,Alex Lehmann,,,
tt8042292,2020,7.6,Kannum Kannum Kollaiyadithaal,,Desingh Periyasamy,,,
tt8045906,2020,7.1,Words on Bathroom Walls,,Thor Freudenthal,,,
tt8055888,2018,7.3,Mard Ko Dard Nahin Hota,,Vasan Bala,,,
tt8058874,2019,5.2,We Summon the Darkness,m/we_summon_the_darkness,Marc Meyers,We Summon the Darkness,Fresh,69.0
tt8075016,2019,4.8,The Courier,m/the_courier_2019,Zackary Adler,The Courier,Rotten,5.0
tt8075192,2018,7.9,Shoplifters,,Hirokazu Koreeda,,,
tt8075260,2019,6.1,Someone Great,m/someone_great,Jennifer Kaytin Robinson,Someone Great,Certified-Fresh,82.0
tt8079248,2019,6.8,Yesterday,m/yesterday_2019,Danny Boyle,Yesterday,Fresh,63.0
tt8085790,2019,5.5,Little,m/little_2019,Tina Gordon,Little,Rotten,46.0
tt8093700,2022,6.8,The Woman King,,Gina Prince-Bythewood,,,
tt8095860,2018,7.2,By the Grace of God,,François Ozon,,,
tt8096832,2019,6.2,Lady and the Tramp,,Charlie Bean,,,
tt8097030,2022,7.0,Turning Red,,Domee Shi,,,
tt8097306,2018,4.9,Nobody's Fool,m/nobodys_fool_2018,Tyler Perry,Nobody's Fool,Rotten,24.0
tt8106160,2018,6.7,The American Meme,m/the_american_meme,Bert Marcus,The American Meme,Fresh,94.0
tt8106534,2019,6.1,6 Underground,m/6_underground,Michael Bay,6 Underground,Rotten,36.0
tt8108196,2019,6.0,Judgementall Hai Kya,,Prakash Kovelamudi,,,
tt8108198,2018,8.2,Andhadhun,,Sriram Raghavan,,,
tt8108200,2019,7.9,Sonchiriya,,Abhishek Chaubey,,,
tt8108202,2018,7.5,Stree,,Amar Kaushik,,,
tt8108206,2019,7.7,Saand Ki Aankh,,Tushar Hiranandani,,,
tt8108268,2019,8.1,The Tashkent Files,,Vivek Agnihotri,,,
tt8108274,2020,7.5,Tanhaji: The Unsung Warrior,,Om Raut,,,
tt8110232,2021,6.3,The Many Saints of Newark,,Alan Taylor,,,
tt8110330,2020,8.1,Dil Bechara,,Mukesh Chhabra,,,
tt8110640,2019,6.2,In the Shadow of the Moon,m/in_the_shadow_of_the_moon_2019,Jim Mickle,In the Shadow of the Moon,Rotten,58.0
tt8110652,2022,6.3,Bodies Bodies Bodies,,Halina Reijn,,,
tt8114980,2021,5.5,Willy's Wonderland,,Kevin Lewis,,,
tt8115900,2022,6.8,The Bad Guys,,Pierre Perifel,,,
tt8116428,2018,7.1,Along With the Gods: The Last 49 Days,,Yong-hwa Kim,,,
tt8119752,2018,6.4,Gonjiam: Haunted Asylum,m/gonjiam_haunted_asylum,Beom-sik Jeong,Gonjiam: Haunted Asylum,Fresh,91.0
tt8128188,2019,6.2,High Flying Bird,m/high_flying_bird,Steven Soderbergh,High Flying Bird,Certified-Fresh,92.0
tt8130968,2019,7.8,Badla,,Sujoy Ghosh,,,
tt8132700,2018,6.5,Behind the Curve,,Daniel J. Clark,,,
tt8134742,2019,5.4,3 from Hell,m/3_from_hell,Rob Zombie,3 from Hell,Rotten,56.0
tt8135494,2018,7.7,Active Measures,m/active_measures,Jack Bryan,Active Measures,Fresh,81.0
tt8143990,2020,6.4,Kajillionaire,,Miranda July,,,
tt8144834,2019,8.1,Section 375,,Ajay Bahl,,,
tt8145202,2020,5.2,The F**k-It List,,Michael Duggan,,,
tt8150814,2021,4.8,There's Someone Inside Your House,,Patrick Brice,,,
tt8151874,2019,7.2,Honey Boy,,Alma Har'el,,,
tt8155288,2019,6.2,Happy Death Day 2U,,Christopher Landon,,,
tt8160834,2020,5.4,Follow Me,,Will Wernick,,,
tt8160864,2019,5.5,Chase,,Michael Matteo Rossi,,,
tt8176054,2018,8.7,Pariyerum Perumal,,Mari Selvaraj,,,
tt8176578,2018,6.6,Flavors of Youth,,Haoling Li,,,
tt8176578,2018,6.6,Flavors of Youth,,Yoshitaka Takeuch,,,
tt8176578,2018,6.6,Flavors of Youth,,Xiaoxing Yi,,,
tt8178486,2019,5.9,Earthquake Bird,m/earthquake_bird,Wash Westmoreland,Earthquake Bird,Rotten,50.0
tt8178634,2022,8.0,RRR,,S.S. Rajamouli,,,
tt8179024,2020,5.3,Body Cam,m/body_cam,Malik Vitthal,Body Cam,Rotten,44.0
tt8179388,2019,5.2,Rim of the World,m/rim_of_the_world,McG,Rim of the World,Rotten,23.0
tt8185182,2018,7.1,Long Day's Journey Into Night,,Bi Gan,,,
tt8193790,2019,6.6,Deerskin,m/deerskin,Quentin Dupieux,Deerskin,Certified-Fresh,87.0
tt8195518,2019,5.4,Cuck,m/cuck,Rob Lambert,Cuck,Rotten,44.0
tt8201170,2019,5.8,The Perfect Date,m/the_perfect_date,Chris Nelson,The Perfect Date,Fresh,65.0
tt8201852,2020,5.4,You Should Have Left,m/you_should_have_left,David Koepp,You Should Have Left,Rotten,40.0
tt8202612,2018,5.7,Satyameva Jayate,,Milap Zaveri,,,
tt8206668,2019,7.1,Bad Education,m/bad_education_2019,Cory Finley,Bad Education,Certified-Fresh,94.0
tt8228288,2019,7.0,The Platform,,Galder Gaztelu-Urrutia,,,
tt8231668,2021,5.6,Good on Paper,,Kimmy Gatewood,,,
tt8233874,2019,6.4,Extra Ordinary,,Mike Ahern,,,
tt8233874,2019,6.4,Extra Ordinary,,Enda Loughman,,,
tt8236336,2019,7.2,The Report,,Scott Z. Burns,,,
tt8239946,2018,8.2,Tumbbad,,Rahi Anil Barve,,,
tt8239946,2018,8.2,Tumbbad,,Anand Gandhi,,,
tt8239946,2018,8.2,Tumbbad,,Adesh Prasad,,,
tt8242084,2020,6.3,My Spy,,Peter Segal,,,
tt8244784,2020,6.5,The Hunt,m/the_hunt_2020,Craig Zobel,The Hunt,Rotten,57.0
tt8254556,2018,7.1,Girl,m/girl,Lukas Dhont,Girl,Certified-Fresh,85.0
