imdb_id,id
tt1029241,16350
tt0884224,13191
tt1082886,13990
tt0486674,8944
tt0411475,13300
tt1133991,15801
tt1146438,14728
tt1217637,14556
tt0893402,8884
tt1014806,63287
tt1014801,17314
tt1000771,14050
tt0486578,14423
tt0940580,1782
tt1042877,14299
tt1130992,33821
tt1047494,16710
tt1132130,16266
tt1018818,18176
tt1213644,13805
tt1155592,14048
tt0392878,14771
tt1046997,12412
tt1094198,20036
tt1286537,18570
tt0827521,24411
tt0995832,54102
tt0476958,13803
tt1046163,13596
tt0869994,8279
tt1172571,16342
tt1220706,16179
tt0805570,10185
tt0963194,14353
tt0490181,13256
tt0962711,14878
tt0882978,14538
tt0995036,15044
tt1137996,14863
tt0830570,31216
tt1034320,15616
tt1090671,18616
tt0815241,13007
tt1027862,10187
tt1037218,13793
tt0490076,9022
tt0892391,16971
tt1103984,17166
tt0926063,13094
tt0981072,16005
tt1024733,4204
tt0948547,16056
tt1054588,14914
tt1226681,23963
tt1139319,33035
tt0819755,60086
tt1201984,17171
tt1029120,13107
tt1280567,20268
tt0824330,8266
tt1176251,14940
tt1175491,10523
tt0780534,9262
tt0819714,14061
tt1034306,15741
tt1129423,14438
tt1049405,17334
tt1213574,14244
tt0858479,12890
tt1183732,16061
tt0840322,31451
tt0836700,8282
tt0423977,8669
tt1186803,14539
tt0486321,13956
tt1012804,12400
tt1042424,8929
tt1277728,17631
tt0410377,10488
tt1204979,15641
tt1075111,10289
tt0822868,14871
tt1051981,15706
tt0465502,14248
tt0806147,15544
tt0870204,14643
tt1117666,19422
tt1126596,13058
tt0839980,13260
tt1045655,14745
tt1046947,16409
tt0455538,13092
tt0806165,18585
tt0889595,40925
tt0837796,14833
tt0844666,16611
tt0902290,21910
tt0772181,4627
tt0473267,14660
tt1015474,22007
tt0795441,16564
tt1205913,55281
tt0887971,15749
tt1152850,8942
tt0906734,3511
tt0813980,13989
tt1323946,14255
tt0827713,8281
tt1139800,15342
tt1270491,20313
tt0494652,13490
tt0363780,22152
tt1295909,14541
tt0985025,14145
tt1110626,15088
tt0453548,14054
tt1145144,16346
tt0846308,8359
tt1072755,22371
tt1156506,19611
tt1166100,14070
tt1117667,168643
tt0470679,13692
tt1047007,21182
tt1227926,14301
tt1104083,31299
tt0790799,19311
tt0893532,19237
tt0473367,14467
tt0475998,15511
tt0804492,63315
tt1265589,29751
tt1629741,18911
tt0970462,20181
tt1176954,15126
tt0920470,14765
tt1224366,8926
tt0783532,22600
tt0972883,13200
tt1292594,63193
tt0977214,16450
tt0443435,16921
tt0914797,13996
tt1134801,15465
tt1107859,14452
tt0435679,14859
tt1104733,12621
tt1018723,15531
tt1052040,24330
tt1151384,26901
tt0948535,15457
tt1071880,14575
tt0988849,13429
tt1236370,26010
tt0833960,16867
tt1249171,16919
tt0974977,15991
tt0903627,7351
tt0963208,12179
tt1185264,15011
tt0479468,13003
tt1105733,15467
tt1286809,16277
tt0460810,16279
tt1720044,54330
tt0865297,8747
tt1076240,18089
tt1093352,15435
tt1038142,53955
tt0833557,20382
tt1286750,36131
tt0867334,43727
tt1017456,19658
tt0893382,7944
tt0996930,9736
tt1321969,317190
tt0804529,20764
tt1377575,53214
tt0988043,24133
tt1528734,26018
tt0913951,12683
tt0954990,22556
tt1001562,15365
tt1315885,140656
tt1106447,20033
tt1186369,8899
tt0922547,19222
tt1172203,20529
tt1179855,15942
tt1151309,13636
tt1173907,23190
tt1014809,36124
tt1104835,13797
tt0796307,32579
tt1059905,34482
tt1152758,15584
tt1172060,23174
tt1135493,16999
tt1093369,20034
tt1132608,17630
tt1018817,26233
tt0446676,11115
tt0804443,19116
tt0985593,14847
tt0436364,12410
tt1041753,13578
tt1129428,19197
tt0984200,15705
tt1249300,33871
tt1190722,30969
tt1285482,176297
tt0445939,15846
tt0944101,14758
tt0476991,19375
tt1077026,20414
tt0996966,16194
tt1142798,15450
tt1157605,18094
tt1094661,24475
tt1052352,41362
tt0972359,14795
tt1191113,37432
tt1286124,62459
tt0494277,13808
tt1332128,13180
tt1091617,13359
tt1132474,8064
tt1172206,14298
tt1182887,20113
tt0816556,27374
tt0963207,13643
tt1267319,27258
tt1092082,14582
tt0454976,8908
tt1301160,27618
tt1430144,105759
tt1104806,18635
tt1092016,17358
tt1174034,14419
tt1185418,70027
tt1330219,24328
tt0472027,118309
tt1254947,32836
tt1034325,19079
tt1013542,27621
tt0445953,12411
tt1174691,39393
tt0969647,13676
tt0487928,15125
tt1320297,23619
tt1321823,22258
tt1286821,33295
tt1127884,253353
tt1057581,19713
tt2014400,77974
tt1020955,15953
tt2381375,161337
tt0458339,1771
tt0780504,64690
tt1201607,12445
tt1298650,1865
tt1318514,61791
tt0800369,10195
tt1637688,49530
tt1502404,47327
tt0472399,27582
tt0945513,45612
tt1229238,56292
tt1570728,50646
tt1568346,65754
tt1219289,51876
tt1302011,49444
tt1564367,50546
tt1499658,51540
tt0433035,39254
tt1632708,50544
tt1284575,52449
tt1515091,58574
tt1216475,49013
tt1133985,44912
tt1411697,45243
tt1411238,41630
tt0983193,17578
tt1478338,55721
tt0480687,48988
tt1650062,37686
tt0978764,23629
tt1486185,49730
tt1324999,50619
tt1723811,76025
tt2100546,79218
tt1396218,58224
tt0478304,8967
tt1464540,46529
tt1436562,46195
tt1655442,74643
tt1222817,38317
tt0409847,49849
tt1450334,86130
tt1568911,57212
tt1306980,40807
tt1192628,44896
tt1488555,49520
tt0970179,44826
tt1189340,50348
tt1071875,71676
tt1563738,51828
tt1448755,49021
tt1161864,48171
tt1449283,51162
tt1509767,52451
tt1797469,73358
tt1487118,58232
tt1865567,71672
tt1605783,59436
tt0822847,38321
tt1430607,51052
tt1625346,57157
tt1291584,59440
tt1600195,59965
tt1401152,48138
tt1385826,38050
tt1253864,37958
tt1758692,60420
tt1583420,59861
tt1092026,39513
tt1886493,75736
tt1716772,69798
tt1657507,62835
tt1217613,44943
tt1622979,55779
tt1586752,45610
tt0810913,71880
tt0770703,63492
tt0479997,23047
tt1655420,75900
tt1255916,71670
tt1389137,74465
tt1715873,58547
tt1093357,71469
tt1454029,50014
tt1601913,75174
tt1210166,60308
tt1242460,71859
tt1265990,49950
tt0448694,417859
tt1340800,49517
tt0990407,40805
tt0491152,49022
tt0816462,37430
tt1814614,74018
tt1634122,58233
tt1598778,39538
tt2065968,91417
tt1053810,73937
tt1152398,38117
tt1268799,55465
tt0905372,60935
tt0471042,59108
tt1598822,62838
tt1240982,38319
tt1699114,56590
tt0770802,89708
tt2027255,72972
tt1657283,63710
tt1772240,50357
tt1438176,58151
tt1402488,65759
tt1262416,41446
tt1305591,50321
tt1478964,59678
tt1650043,60307
tt2268617,83201
tt0477302,64685
tt1758570,59197
tt1615918,55301
tt1321860,50780
tt0999913,64639
tt1412386,74534
tt0472181,41513
tt1439572,51999
tt0993842,50456
tt1614989,70670
tt1582248,72432
tt1640711,85435
tt1588398,64586
tt1440292,49020
tt1541160,62046
tt1615147,50839
tt0377981,45772
tt1297919,55846
tt1477837,52067
tt1033575,65057
tt1411704,50359
tt0376136,23514
tt1701990,68684
tt1540133,67913
tt1571243,58767
tt1637706,59968
tt1535970,63493
tt1068242,68817
tt1440161,45156
tt1674784,70578
tt1692486,72113
tt1549572,55420
tt1124035,10316
tt1482393,54540
tt1399103,38356
tt1778304,72571
tt1634121,63207
tt1578275,44564
tt0810922,50725
tt1435513,75802
tt1396221,38753
tt1853739,83899
tt1422136,81390
tt1204342,64328
tt1517489,56288
tt1529572,44945
tt1535612,74536
tt1231586,69778
tt1229822,38684
tt1214962,74998
tt1800254,57737
tt1334512,49012
tt2062677,79443
tt1704614,72391
tt1753968,65851
tt1034389,49494
tt1366344,57431
tt1821593,63310
tt1634136,91550
tt1536048,80591
tt1957945,83564
tt1349451,79697
tt1712159,51248
tt1835977,81250
tt1575694,58626
tt1594562,58428
tt1498569,47760
tt1579232,76101
tt1083448,79113
tt1372686,101173
tt1616195,88794
tt0881320,48340
tt1510938,56831
tt1742650,70868
tt1571222,48231
tt1596346,43959
tt1622547,62206
tt1687901,77949
tt0844993,57089
tt1683526,74308
tt1321861,72912
tt1629443,81232
tt1672723,69735
tt1630626,58443
tt1205558,94363
tt1486193,50601
tt1846444,59722
tt1436568,71677
tt1067583,55787
tt1462041,69668
tt1554091,55720
tt1083462,58231
tt1533058,84228
tt1436559,59296
tt1606180,57118
tt1640548,75622
tt1441326,50837
tt1675192,64720
tt1604171,51588
tt1204340,76543
tt1680114,67748
tt1440266,57276
tt1720619,106938
tt2100093,145316
tt1560671,74626
tt1847645,57718
tt1410051,73936
tt1630036,72213
tt1874757,81033
tt1748207,86812
tt1701210,77221
tt1781781,74523
tt1855134,78080
tt1726669,73567
tt2033372,82424
tt1865543,73362
tt1464174,38322
tt1703199,50698
tt1716747,70584
tt1683043,65291
tt0893412,50217
tt1838571,74726
tt1564349,62837
tt1629440,60405
tt1679235,51481
tt1441952,81025
tt1701976,77269
tt1533749,55292
tt1590950,38540
tt1714208,65599
tt1767319,80410
tt1596343,51497
tt1242642,71208
tt1683921,79070
tt1381418,73500
tt1714209,79777
tt1825918,71689
tt1719071,60422
tt1525890,73588
tt1638350,85449
tt1640484,57119
tt1473063,62580
tt1648204,65218
tt1767382,92182
tt1416801,51209
tt1836987,85542
tt1742683,65034
tt1781775,78461
tt1181614,9364
tt1653700,70196
tt1223236,57586
tt1742336,84355
tt1728975,93394
tt1839591,91333
tt1067774,59860
tt1606392,55725
tt1684927,63749
tt1748197,70586
tt1690455,83384
tt1792131,70587
tt1334102,50671
tt0466893,44754
tt1629705,68818
tt1684555,66923
tt1535101,54093
tt2066832,73456
tt1646980,73499
tt1500512,103516
tt2011118,76122
tt1735485,46221
tt1661461,73770
tt1726589,91070
tt1687281,51993
tt1007029,71688
tt2091240,77499
tt1756799,84226
tt0873886,48572
tt2011109,76535
tt1270262,62630
tt1756851,78381
tt1912398,74306
tt1682181,84404
tt2122272,79931
tt1458915,70008
tt1707391,86820
tt1233301,38543
tt1613062,56401
tt1621446,55861
tt1400515,71626
tt1720616,80038
tt1754264,70006
tt1567233,64288
tt1633356,65055
tt1845866,73108
tt1777034,62441
tt1261954,85431
tt1322333,57331
tt1640459,49010
tt1787759,51017
tt1657299,40161
tt1621429,54445
tt1628055,75074
tt1646967,68450
tt0480239,56780
tt1407065,91549
tt1541149,72842
tt1792543,77879
tt1536410,70577
tt1876547,75735
tt1675161,132923
tt1440345,53487
tt1707687,58625
tt1850374,77887
tt1519663,66945
tt0803061,66125
tt1629439,57812
tt1605777,82501
tt1623745,75595
tt1664664,64622
tt1912996,76815
tt2077886,76115
tt2113625,79379
tt1734582,83930
tt1316616,45054
tt1641831,72174
tt1554092,75623
tt1582244,83801
tt1757742,97795
tt1117581,71254
tt1602098,73873
tt1698010,79628
tt1307873,54271
tt1389127,72477
tt1417075,73686
tt1680105,85993
tt1795702,86593
tt1198075,60302
tt1446147,57353
tt1682246,59006
tt1986806,76420
tt1762300,75720
tt1716753,73933
tt2112900,79089
tt1606390,63139
tt1645080,64678
tt1541995,58882
tt1691920,75345
tt1790621,81332
tt1610996,74777
tt1843961,63513
tt1541874,54320
tt1233334,73939
tt1802197,77878
tt1650535,73818
tt1815799,93188
tt1235170,54662
tt1930315,70821
tt1810633,60897
tt1614456,66164
tt1738387,70009
tt1660379,84427
tt1411664,67911
tt1747967,92398
tt1631707,98568
tt1582271,65650
tt1251743,51995
tt1680051,78093
tt1714210,79120
tt1592287,47761
tt1697851,61537
tt1788391,74725
tt1781069,54293
tt2007993,98344
tt1692098,99494
tt1663187,54557
tt1693872,65945
tt1754799,60803
tt1384927,91551
tt1702443,54518
tt1568816,69278
tt2034756,73144
tt1087461,63197
tt1181795,30618
tt1212452,168210
tt1854226,73958
tt1680059,50081
tt1721677,82914
tt1640218,92395
tt1576440,64320
tt2069885,88096
tt2397619,81167
tt2058636,75190
tt1931470,73562
tt1946421,70703
tt1727358,78294
tt1694118,105945
tt1877543,137145
tt1242599,58699
tt1588334,82532
tt1827536,76346
tt1535616,38541
tt2076781,76360
tt1979269,80530
tt1700844,51994
tt1837587,74945
tt1296899,59726
tt1588335,58253
tt1315350,47320
tt1814836,63579
tt1709157,61348
tt1687247,66150
tt1477675,54597
tt1241721,106631
tt1270798,49538
tt0847825,60164
tt0807028,31880
tt1658797,68419
tt1651062,60170
tt1512240,51996
tt1727252,79771
tt1570559,73565
tt1911607,79040
tt1828976,81440
tt1325723,54075
tt1594917,59883
tt1788383,68472
tt1772925,80767
tt1699231,59115
tt1783413,58105
tt0461336,66607
tt2112999,80379
tt1741225,82932
tt1313139,89008
tt1498878,87178
tt1844770,83896
tt1763316,83727
tt1723124,82743
tt1548628,60950
tt6019206,414419
tt1562849,82685
tt1728976,74915
tt1736636,53776
tt1787777,63144
tt1615075,81694
tt1922612,67675
tt1696192,70338
tt2364842,207475
tt1113829,75964
tt1912981,70574
tt1601475,64854
tt0491603,65256
tt1504403,56906
tt1864288,65058
tt1578882,57585
tt1972646,75442
tt1833845,71744
tt1792799,55723
tt1667903,63686
tt1860355,82620
tt1630564,56913
tt1806911,83443
tt1273207,77067
tt1436572,70005
tt1473397,70585
tt1693843,70863
tt1831829,62796
tt2008513,89874
tt1861375,74944
tt1711018,132064
tt1288636,289097
tt1341340,79699
tt1807892,82099
tt1784538,77801
tt1909348,62425
tt1967688,81330
tt2060525,53101
tt1787660,75301
tt1712578,70386
tt1853563,61488
tt1754787,87558
tt2028530,83660
tt2132457,80688
tt1641385,89326
tt1613092,86577
tt2125423,84170
tt1568341,80468
tt1935749,116853
tt1747924,65892
tt1778342,86412
tt2042447,81185
tt1743720,58492
tt1509803,66942
tt1273222,80337
tt1972663,77365
tt1720182,83860
tt1841542,69891
tt1754944,105885
tt1869470,127626
tt1492030,202241
tt1059887,51261
tt1515199,64853
tt2059290,75604
tt1436372,56929
tt2115386,98857
tt1777551,67885
tt1787837,81716
tt2044056,125336
tt1520494,59852
tt1852006,91690
tt2345525,84154
tt1999192,74510
tt1893218,145312
tt1433810,54890
tt1790867,75785
tt1969151,124277
tt2082496,102292
tt1672845,94478
tt1819513,83540
tt1417592,72744
tt2011325,70845
tt1753460,86549
tt1691154,87587
tt2096615,79976
tt0167261,121
tt0295297,672
tt0268380,425
tt0258463,2501
tt0120804,1576
tt0145487,557
tt0121765,1894
tt0264464,640
tt0120912,608
tt0253474,423
tt0181689,180
tt0275847,11544
tt0293662,4108
tt0295701,7451
tt0133240,9016
tt0246460,36669
tt0289043,170
tt0252076,7303
tt0187738,36586
tt0217505,3131
tt0258000,4547
tt0243585,10996
tt0283111,11452
tt0298203,65
tt0280590,2022
tt0286499,455
tt0291082,14128
tt0313737,2642
tt0286106,2675
tt0298130,565
tt0329200,12536
tt0281358,10229
tt0259446,8346
tt0276751,245
tt0257778,12448
tt0233469,9884
tt0183649,1817
tt0253754,201
tt0238380,7299
tt0279113,9962
tt0274558,590
tt0257044,4147
tt0295178,818
tt0304669,9021
tt0278504,320
tt0288477,9645
tt0267913,9637
tt0290095,10771
tt0166813,9023
tt0160184,10375
tt0274812,11013
tt0277296,9334
tt0297181,8427
tt0310793,1430
tt0307901,1429
tt0209077,7090
tt0313680,13683
tt0164184,4614
tt0227984,1613
tt0277434,10590
tt0322802,9012
tt0302640,11852
tt0120679,1360
tt0264935,11892
tt0268126,2757
tt0256415,11529
tt0303714,10611
tt0279331,4911
tt0268695,2135
tt0281322,15070
tt0253867,11812
tt0280720,9027
tt0245562,12100
tt0251160,8470
tt0324572,13706
tt0243736,2752
tt0313255,15015
tt0250797,2251
tt0264472,1537
tt0272338,8051
tt0267626,8665
tt0210294,16174
tt0271367,8869
tt0285492,437
tt0238546,11979
tt0287717,9488
tt0345543,25556
tt0278435,1957
tt0293815,10426
tt0280030,16690
tt0309912,29339
tt0282687,16643
tt0240900,20009
tt0279781,6020
tt0165832,20312
tt0299658,1574
tt0265459,9357
tt0280665,9280
tt0271263,13376
tt0269095,13536
tt0284837,9298
tt0273517,11056
tt0253556,6278
tt0284490,5851
tt0258153,9296
tt0257756,11560
tt0179098,31005
tt0251114,10592
tt0257360,2755
tt0300532,9266
tt0309377,9573
tt0307479,2103
tt0280460,9034
tt0240510,9093
tt0258068,8198
tt0281634,25913
tt0318411,8094
tt0241760,10985
tt0265349,2637
tt0233044,12224
tt0281373,11888
tt0297884,10712
tt0265662,14635
tt0280486,3132
tt0338450,14245
tt0270288,4912
tt0292644,1809
tt0280969,16077
tt0274546,11246
tt0250468,14365
tt0289830,150004
tt0308208,10550
tt0289848,9932
tt0280380,9039
tt0298296,17774
tt0278823,9689
tt0283003,12079
tt0157472,15028
tt0220506,11442
tt0235737,11468
tt0280609,11880
tt0292610,2017
tt0265298,11870
tt0245844,11362
tt0272207,11022
tt0290296,18221
tt0246894,11535
tt0283632,16028
tt0278723,8460
tt0286261,12454
tt0342965,17963
tt0297037,37964
tt0359639,28004
tt0279778,9583
tt0168786,13435
tt0311941,14874
tt0274309,2750
tt0280453,16068
tt0294425,14008
tt0280760,9685
tt0280870,2165
tt0291502,12779
tt0252444,9555
tt0285462,9557
tt0283139,10994
tt0303361,10894
tt0275022,17130
tt0180052,11692
tt0265651,10955
tt0267248,15992
tt0246677,10575
tt0297120,19792
tt0251806,27259
tt0324937,19122
tt0278731,9613
tt0286306,12576
tt0289765,9533
tt0298408,13819
tt0261289,12771
tt0280491,4107
tt0303151,14787
tt0259288,10052
tt0281190,13830
tt0303933,13497
tt0278500,9026
tt0308506,21972
tt0302674,1956
tt0259153,14980
tt0238924,16857
tt0314166,17710
tt0319970,7342
tt0283530,17187
tt0207524,13791
tt0297162,10167
tt0271259,9260
tt0301199,3472
tt0328007,47354
tt0280653,9045
tt0282521,26189
tt0270707,13440
tt0273923,11857
tt0258100,14923
tt0278295,13950
tt0275947,13437
tt0295254,9544
tt0288415,21518
tt0285728,25853
tt0282120,14317
tt0298744,14112
tt0289408,59387
tt0218864,13163
tt0281686,9707
tt0256276,30072
tt0324532,39227
tt0298856,21868
tt0247444,35696
tt0145937,21925
tt0290212,15186
tt0260320,16261
tt0305396,17043
tt0266452,9275
tt0246464,2185
tt0283877,10726
tt0240468,11891
tt0330843,20656
tt0165361,18808
tt0283026,20616
tt0242953,44266
tt0294252,23132
tt0334405,16636
tt0279493,12277
tt0283644,29229
tt0276816,12590
tt0284929,34081
tt0282552,12577
tt0280477,14290
tt0308514,21189
tt0300214,18602
tt0307535,54005
tt0274711,11458
tt0290210,13560
tt0340468,8439
tt0291172,35172
tt0347840,44351
tt0283084,13768
tt0299117,13441
tt0319769,54580
tt0288439,16876
tt0272147,10605
tt0202623,37270
tt0265808,12770
tt0295736,18419
tt0298504,10918
tt0432232,51452
tt0295427,13908
tt0313670,1376
tt0231448,13201
tt0366621,22537
tt0328258,25675
tt0285627,24232
tt0298388,15173
tt0254872,38157
tt0294662,35907
tt0346952,14348
tt0303356,30586
tt0303353,29047
tt0110912,680
tt0111161,278
tt0109830,13
tt0110357,8587
tt0111257,1637
tt0109686,8467
tt0110622,36593
tt0110148,628
tt0107952,15969
tt0111503,36955
tt0110475,854
tt0110478,9359
tt0111282,2164
tt0109444,9331
tt0110632,241
tt0109445,2292
tt0109254,306
tt0111070,11395
tt0110322,4476
tt0109303,178
tt0109831,712
tt0108941,13519
tt0109520,11164
tt0109446,10731
tt0109506,9495
tt0110989,11011
tt0109813,888
tt0110527,10510
tt0111280,193
tt0109040,3049
tt0110167,10660
tt0110857,11546
tt0109635,8984
tt0110216,6280
tt0111686,11596
tt0111143,8850
tt0110005,1024
tt0111333,22586
tt0110763,15139
tt0110657,11231
tt0109068,13595
tt0110300,15997
tt0109456,2124
tt0109707,522
tt0111438,8831
tt0111756,12160
tt0110737,9058
tt0109579,10531
tt0109045,2759
tt0110932,11450
tt0111400,9057
tt0111149,9905
tt0110598,236
tt0111301,11667
tt0111255,2636
tt0111835,18674
tt0111419,28032
tt0110027,8011
tt0110725,9624
tt0109403,24405
tt0109770,22059
tt0109279,14522
tt0109891,41579
tt0109836,3036
tt0110971,11858
tt0110399,26352
tt0110647,27793
tt0110907,3586
tt0109402,10694
tt0110074,11934
tt0110950,2788
tt0110729,527
tt0110213,10714
tt0109348,11382
tt0108395,35614
tt0109951,6472
tt0110367,9587
tt0109127,24795
tt0109890,2087
tt0110588,23333
tt0111742,10395
tt0109093,30157
tt0110428,11318
tt0109035,19092
tt0109676,4954
tt0109759,20156
tt0110364,20726
tt0110538,24070
tt0109297,26203
tt0110099,11777
tt0110604,48787
tt0110678,10447
tt0110516,8986
tt0110638,1945
tt0110823,16139
tt0109936,12778
tt0109287,13962
tt0110057,14275
tt0109484,10464
tt0110123,12475
tt0106761,2436
tt0110771,12280
tt0109842,13815
tt0110570,22826
tt0111001,10467
tt0109493,19176
tt0110305,29918
tt0110882,19155
tt0110955,10872
tt0110442,11067
tt0109575,1702
tt0110612,10486
tt0110687,31586
tt0114594,20306
tt0109067,46094
tt0109440,15097
tt0109758,18395
tt0110684,11593
tt0111477,23719
tt0110200,17809
tt0109305,19819
tt0111002,26682
tt0109439,11310
tt0109578,34746
tt0110353,22317
tt0110116,13701
tt0112883,1909
tt0109198,11853
tt0110093,10879
tt0108906,22137
tt0110366,10897
tt0110255,50346
tt0110329,18009
tt0111252,17600
tt0111048,29444
tt0109190,11212
tt0110978,16780
tt0110613,11317
tt0111323,17585
tt0109369,17745
tt0110997,8987
tt0110146,46717
tt0110365,47504
tt0109480,26261
tt0109779,11248
tt0111127,11592
tt0111732,16297
tt0109015,18885
tt0111418,10635
tt0110308,25284
tt0110157,24767
tt0109120,21352
tt0110557,41582
tt0111194,43535
tt0111667,19855
tt0109021,18069
tt0109288,20678
tt0111094,35233
tt0111003,25557
tt0109916,39466
tt0109322,56149
tt0109504,34152
tt0106339,12635
tt0109508,26564
tt0110944,10448
tt0110015,37404
tt0109965,11795
tt0110426,18837
tt0110913,35977
tt0122768,48232
tt0110490,38940
tt0111190,10450
tt0109962,41387
tt0110877,11010
tt0109327,14237
tt0110759,14425
tt0110019,75834
tt0111309,36614
tt0111800,25645
tt0110017,75826
tt0111693,10449
tt0110016,75822
tt0111653,30114
tt0110018,70811
tt0848228,24428
tt1496025,52520
tt1345836,49026
tt1853728,68718
tt1074638,37724
tt1194173,49040
tt0903624,49051
tt1446714,70981
tt1045658,82693
tt0948470,1930
tt1217209,62177
tt1735898,58595
tt1232829,64688
tt0454876,87827
tt1667889,57800
tt1637725,72105
tt0790724,75780
tt1649419,80278
tt1772341,82690
tt1981677,114150
tt1409024,41154
tt1392170,70160
tt1386703,64635
tt1371111,83542
tt1764651,76163
tt1397280,82675
tt1077368,62213
tt1659337,84892
tt1024648,68734
tt1605630,71552
tt1915581,77930
tt1259521,22970
tt1446192,81188
tt1606389,72570
tt1397514,72545
tt1496422,82390
tt1656190,72387
tt1611224,72331
tt1374992,58244
tt2313197,123025
tt1482459,73723
tt1748122,83666
tt2085930,114478
tt1343727,49049
tt1440129,44833
tt1592873,80271
tt1217213,75258
tt1596350,59962
tt1707386,82695
tt1667353,62764
tt0401729,49529
tt1276104,59967
tt1673434,50620
tt1790885,97630
tt1506999,70435
tt1646987,57165
tt1800741,85446
tt1706593,76726
tt1591479,75674
tt0837562,76492
tt1922777,82507
tt1648179,87826
tt1855199,77016
tt1781769,96724
tt0443272,72976
tt1586265,76494
tt1645170,76493
tt1034314,10679
tt1327194,77877
tt1636826,57214
tt1524137,77866
tt2205697,111969
tt1277953,80321
tt2388725,140420
tt1212450,82633
tt1838544,79548
tt1486192,70436
tt1336608,80585
tt1656186,127493
tt0404978,97434
tt1629757,82684
tt1298649,80035
tt1430626,72197
tt1560747,68722
tt1132285,136911
tt1195478,72207
tt1758830,89492
tt1592525,81796
tt1655460,50647
tt1596365,65086
tt1142977,62214
tt1232200,87428
tt1599348,59961
tt1615065,82525
tt1567609,80389
tt0857190,116613
tt1763303,84199
tt1907668,87502
tt1568338,49527
tt1931533,86838
tt1430615,78698
tt1440732,86467
tt2375779,125509
tt2103217,103620
tt1433811,127517
tt1716777,98548
tt1714203,71668
tt0975645,112336
tt0431021,77883
tt0938330,61012
tt1764234,64689
tt1366365,77948
tt1753496,133121
tt1764183,60599
tt1491044,68812
tt1790886,77953
tt1937264,90369
tt1234719,60747
tt1748179,75638
tt0383010,76489
tt1535438,82696
tt1598873,95516
tt1595656,60281
tt1258972,97430
tt1456635,74387
tt2308733,134375
tt1531901,102780
tt0763831,72358
tt2287663,115290
tt1829012,109099
tt1836944,81446
tt2083383,87825
tt1859650,81836
tt1991245,93856
tt1945062,94901
tt1932718,112200
tt1582507,82505
tt1712170,94348
tt1598828,54054
tt1441951,121826
tt1132449,84305
tt1462769,71864
tt1839492,103332
tt1930294,84178
tt1623288,77174
tt2091473,133694
tt2023453,82650
tt0423455,111839
tt1836808,121674
tt1781896,78049
tt1566501,96399
tt0485985,72431
tt1975249,127521
tt1999995,97051
tt1663143,82679
tt1540128,77875
tt1731697,104755
tt1907779,119698
tt1547234,49526
tt1920849,84174
tt2484120,152581
tt1694020,82687
tt2386231,107170
tt1866249,113947
tt1937449,121789
tt1307068,88005
tt2112281,82881
tt1870529,82631
tt1597522,99770
tt1840417,83686
tt1645155,106021
tt1718903,85373
tt1613750,70667
tt2109184,82990
tt1396226,121642
tt0337692,83770
tt1680045,89455
tt1659343,122857
tt1558575,79935
tt1852770,135812
tt2099556,125490
tt1713476,123105
tt1704573,92591
tt2119474,118683
tt1766094,93837
tt2008633,89185
tt2305700,123024
tt2094064,91739
tt1801061,119360
tt1996264,84200
tt1650048,110160
tt1838722,101179
tt2288005,113594
tt1935929,84575
tt1817676,82618
tt1047540,88042
tt2231554,134366
tt2105044,84348
tt1477855,87504
tt1560985,76487
tt2076850,136080
tt1989475,116979
tt1748227,134597
tt1507563,59963
tt1658837,86597
tt1441940,109584
tt2253939,135281
tt2035630,91679
tt2103264,127372
tt2039399,122293
tt1621045,67660
tt2082415,133558
tt2097307,109513
tt1368440,112090
tt2095605,130267
tt1389096,121824
tt1935902,127867
tt1244658,39957
tt2247732,119569
tt2341664,127884
tt1667310,97614
tt1930546,127374
tt1783732,75761
tt1872818,84306
tt1792647,94352
tt2023690,117974
tt1971352,84188
tt1984153,84194
tt2063013,136701
tt1381404,87496
tt1603257,89691
tt1678051,112304
tt2246549,98948
tt2125435,84175
tt2332831,106717
tt1984279,141102
tt1988781,84577
tt2112210,128136
tt2415112,147132
tt1959409,75204
tt2076220,103328
tt1488181,133931
tt1925431,139567
tt1862079,84332
tt2340678,130925
tt2332522,127962
tt1840388,86759
tt1954299,84383
tt1734433,96599
tt2092011,128248
tt1867093,98339
tt1272886,95755
tt1924273,86541
tt1433822,79694
tt1833846,94354
tt1987028,132137
tt2262308,119431
tt1831806,128841
tt1935065,120292
tt1707392,74505
tt1418712,100183
tt0835418,98066
tt1928330,94380
tt1602472,84165
tt1368858,101325
tt2115295,121872
tt1990216,102629
tt1990314,84329
tt1559036,80318
tt1865368,84105
tt1438173,118957
tt2272350,177221
tt1704292,257368
tt1735862,100683
tt1480656,49014
tt1757746,97605
tt1183919,90125
tt1827354,85207
tt1772271,94104
tt1733125,135858
tt1362058,114606
tt1986857,119117
tt2078552,136278
tt1568337,79465
tt2014338,110354
tt2041488,119738
tt2130142,100089
tt1577052,84203
tt1641975,52001
tt1555093,127651
tt1673697,110146
tt1606339,60540
tt1820488,98205
tt1815708,122800
tt1848902,91010
tt1867086,136405
tt1924277,98582
tt2063666,84281
tt2460976,150015
tt1540767,160070
tt2081255,92645
tt1985017,134371
tt2290065,126757
tt2177511,96821
tt1876277,78215
tt1592281,86555
tt1612782,101176
tt1885300,138222
tt2011953,84290
tt1710417,100529
tt1667307,82533
tt2165641,95754
