level_0,index,tconst,startYear_x,runtimeMinutes_x,genres_x,averageRating,numVotes,primaryTitle,genres,startYear_st,runtimeMinutes_st,averageRating_st,numVotes_st,genre_clean,action,adult,adventure,animation,biography,comedy,crime,documentary,drama,family,fantasy,fi,history,horror,music,musical,mystery,news,reality,romance,sci,sport,thriller,tv,war,western
11673,221420,tt3722062,2017,92,"Drama,Sci-Fi",5.0,7529.0,Bokeh,Drama,0.9532710280373813,0.09021113243761995,0.4597701149425288,0.000575931346571211,"Drama , Sci-Fi",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11674,221421,tt3722070,2015,104,"Biography,Comedy,Drama",6.7,29600.0,The Lady in the Van,Biography,0.9345794392523352,0.11324376199616122,0.6551724137931035,0.00889489780610864,"Biography , Comedy , Drama",0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11675,221430,tt3722614,2017,87,"Action,Adventure,Sci-Fi",5.3,9593.0,Revolt,Action,0.9532710280373813,0.08061420345489444,0.4942528735632184,0.0013538909665469826,"Action , Adventure , Sci-Fi",1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11676,221487,tt3726704,2015,98,"Biography,Drama,History",6.6,18726.0,Experimenter,Biography,0.9345794392523352,0.1017274472168906,0.6436781609195403,0.004796286901255666,"Biography , Drama , History",0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11677,221535,tt3729920,2014,123,"Drama,Romance",6.3,12571.0,The Disappearance of Eleanor Rigby: Them,Drama,0.9252336448598122,0.14971209213051823,0.6091954022988506,0.002476354022887994,"Drama , Romance",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11678,221554,tt3731562,2017,118,"Action,Adventure,Fantasy",6.6,319437.0,Kong: Skull Island,Action,0.9532710280373813,0.1401151631477927,0.6436781609195403,0.11813980205752228,"Action , Adventure , Fantasy",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11679,221594,tt3733774,2016,92,"Crime,Thriller",5.4,19584.0,The Trust,Crime,0.9439252336448583,0.09021113243761995,0.5057471264367818,0.005119682906071175,"Crime , Thriller",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11680,221595,tt3733778,2015,94,"Horror,Mystery",5.1,17782.0,Pay the Ghost,Horror,0.9345794392523352,0.09404990403071016,0.471264367816092,0.004440475912274498,"Horror , Mystery",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
11681,221612,tt3735246,2015,158,"Action,Drama,History",7.2,35684.0,Bajirao Mastani,Action,0.9345794392523352,0.2168905950095969,0.7126436781609197,0.01118806947661862,"Action , Drama , History",1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11682,221675,tt3741632,2017,112,"Adventure,Comedy,Drama",6.7,9034.0,The Leisure Seeker,Adventure,0.9532710280373813,0.1285988483685221,0.6551724137931035,0.0011431935694702113,"Adventure , Comedy , Drama",0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11683,221678,tt3741700,2019,132,"Action,Adventure,Fantasy",6.0,182944.0,Godzilla: King of the Monsters,Action,0.9719626168224273,0.16698656429942416,0.574712643678161,0.06669307608399853,"Action , Adventure , Fantasy",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11684,221683,tt3741834,2016,118,"Biography,Drama",8.0,236645.0,Lion,Biography,0.9439252336448583,0.1401151631477927,0.8045977011494254,0.08693397218492824,"Biography , Drama",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11685,221689,tt3742284,2015,115,"Action,Crime,Drama",7.2,13349.0,NH 10,Action,0.9345794392523352,0.1343570057581574,0.7126436781609197,0.002769596554061032,"Action , Crime , Drama",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11686,221691,tt3742378,2015,112,"Comedy,Drama",7.7,15320.0,The Second Mother,Comedy,0.9345794392523352,0.1285988483685221,0.7701149425287358,0.0035125027609274307,"Comedy , Drama",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11687,221737,tt3745620,2014,120,"Biography,Drama",7.6,7158.0,Bogowie,Biography,0.9252336448598122,0.14395393474088292,0.7586206896551725,0.00043609461255424793,"Biography , Drama",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11688,221783,tt3748172,2017,103,"Drama,Horror,Thriller",6.5,110918.0,Gerald's Game,Drama,0.9532710280373813,0.11132437619961612,0.6321839080459771,0.039545149926840134,"Drama , Horror , Thriller",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11689,221786,tt3748440,2016,90,"Comedy,Sport",5.7,15905.0,Blue Mountain State: The Rise of Thadland,Comedy,0.9439252336448583,0.08637236084452975,0.5402298850574714,0.0037330000369380054,"Comedy , Sport",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11690,221788,tt3748512,2015,79,Documentary,7.3,6650.0,Hitchcock/Truffaut,Documentary,0.9345794392523352,0.06525911708253358,0.7241379310344829,0.0002446200549245524,Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11691,221789,tt3748528,2016,133,"Action,Adventure,Sci-Fi",7.8,632265.0,Rogue One: A Star Wars Story,Action,0.9439252336448583,0.16890595009596926,0.781609195402299,0.23605043771536177,"Action , Adventure , Sci-Fi",1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11692,221810,tt3750872,2017,99,Drama,7.2,40199.0,The Wife,Drama,0.9532710280373813,0.1036468330134357,0.7126436781609197,0.012889856145315619,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11693,221868,tt3754940,2015,108,"Comedy,Drama",7.3,13128.0,Truman,Comedy,0.9345794392523352,0.12092130518234163,0.7241379310344829,0.002686297583123704,"Comedy , Drama",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11694,221891,tt3756788,2015,127,"Drama,Family",7.5,15092.0,Our Little Sister,Drama,0.9345794392523352,0.15738963531669864,0.7471264367816093,0.0034265653610463863,"Drama , Family",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11695,221912,tt3758162,2019,103,"Action,Crime,Drama",4.7,6202.0,A Score to Settle,Action,0.9719626168224273,0.11132437619961612,0.42528735632183917,7.576060252671062e-05,"Action , Crime , Drama",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11696,221913,tt3758172,2017,115,"Action,Adventure,Biography",6.7,57635.0,Jungle,Action,0.9532710280373813,0.1343570057581574,0.6551724137931035,0.01946180572569234,"Action , Adventure , Biography",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11697,221922,tt3758814,2021,109,"Action,Adventure,Thriller",5.6,41235.0,The Ice Road,Action,0.9906542056074734,0.12284069097888677,0.5287356321839081,0.01328034362898563,"Action , Adventure , Thriller",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11698,221929,tt3759298,2018,98,"Drama,History,Romance",6.6,6366.0,Ashes in the Snow,Drama,0.9626168224299043,0.1017274472168906,0.6436781609195403,0.00013757522349377776,"Drama , History , Romance",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
11699,221931,tt3759416,2014,85,"Adventure,Animation,Comedy",6.9,13951.0,Asterix and Obelix: Mansion of the Gods,Adventure,0.9252336448598122,0.07677543186180423,0.6781609195402301,0.002996501443220632,"Adventure , Animation , Comedy",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11700,221946,tt3760922,2016,94,"Comedy,Romance",6.0,31421.0,My Big Fat Greek Wedding 2,Comedy,0.9439252336448583,0.09404990403071016,0.574712643678161,0.009581266249895404,"Comedy , Romance",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11701,221989,tt3765326,2014,130,"Drama,History,Romance",6.6,6163.0,Warsaw '44,Drama,0.9252336448598122,0.16314779270633395,0.6436781609195403,6.106078412600538e-05,"Drama , History , Romance",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
11702,222001,tt3766354,2018,121,"Action,Crime,Thriller",6.7,160292.0,The Equalizer 2,Action,0.9626168224299043,0.14587332053742802,0.6551724137931035,0.05815512002213265,"Action , Crime , Thriller",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11703,222005,tt3766394,2015,90,"Comedy,Drama,Romance",6.6,21646.0,"Hello, My Name Is Doris",Comedy,0.9345794392523352,0.08637236084452975,0.6436781609195403,0.0058968886892058845,"Comedy , Drama , Romance",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11704,222014,tt3767372,2015,123,"Comedy,Drama",7.6,32064.0,Piku,Comedy,0.9345794392523352,0.14971209213051823,0.7586206896551725,0.009823624794296772,"Comedy , Drama",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11705,222040,tt3771536,2016,153,"Action,Adventure,Crime",6.1,10713.0,Shivaay,Action,0.9439252336448583,0.20729366602687138,0.5862068965517242,0.001776039597541587,"Action , Adventure , Crime",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11706,222080,tt3774114,2016,134,"Biography,Crime,Drama",7.3,152828.0,Snowden,Biography,0.9439252336448583,0.17082533589251436,0.7241379310344829,0.05534180093129003,"Biography , Crime , Drama",0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11707,222084,tt3774466,2015,100,"Comedy,Crime,Drama",6.4,15762.0,Ashby,Comedy,0.9345794392523352,0.10556621880998081,0.6206896551724139,0.003679100702802087,"Comedy , Crime , Drama",0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11708,222087,tt3774694,2015,135,"Drama,Romance",6.1,59420.0,Love,Drama,0.9345794392523352,0.17274472168905947,0.5862068965517242,0.020134605106339996,"Drama , Romance",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11709,222089,tt3774790,2015,91,"Mystery,Sci-Fi,Thriller",4.4,11241.0,400 Days,Mystery,0.9345794392523352,0.08829174664107485,0.39080459770114945,0.001975052523581901,"Mystery , Sci-Fi , Thriller",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
11710,222090,tt3774802,2016,91,"Action,Horror,Sci-Fi",4.4,9263.0,Pandemic,Action,0.9439252336448583,0.08829174664107485,0.39080459770114945,0.0012295078877717865,"Action , Horror , Sci-Fi",1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
11711,222092,tt3774866,2016,98,"Drama,Mystery",6.1,7338.0,Autumn Lights,Drama,0.9439252336448583,0.1017274472168906,0.5862068965517242,0.0005039399282498096,"Drama , Mystery",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11712,222096,tt3775086,2015,112,"Action,Comedy,Drama",7.0,15327.0,They Call Me Jeeg,Action,0.9345794392523352,0.1285988483685221,0.6896551724137933,0.0035151411898711464,"Action , Comedy , Drama",1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11713,222098,tt3775202,2015,126,"Action,Comedy,Horror",6.8,7035.0,I Am a Hero,Action,0.9345794392523352,0.15547024952015354,0.6666666666666667,0.0003897336468289478,"Action , Comedy , Horror",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11714,222118,tt3776826,2016,94,"Comedy,Drama,Mystery",6.0,7384.0,Operation Avalanche,Comedy,0.9439252336448583,0.09404990403071016,0.574712643678161,0.000521278175594231,"Comedy , Drama , Mystery",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11715,222146,tt3778644,2018,135,"Action,Adventure,Sci-Fi",6.9,345845.0,Solo: A Star Wars Story,Action,0.9626168224299043,0.17274472168905947,0.6781609195402301,0.1280934637069022,"Action , Adventure , Sci-Fi",1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11716,222178,tt3780500,2017,107,"Drama,War",6.7,10218.0,Journey's End,Drama,0.9532710280373813,0.11900191938579653,0.6551724137931035,0.0015894649793787934,"Drama , War",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11717,222216,tt3783958,2016,128,"Comedy,Drama,Music",8.0,583770.0,La La Land,Comedy,0.9439252336448583,0.15930902111324374,0.8045977011494254,0.2177717789117159,"Comedy , Drama , Music",0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11718,222249,tt3787590,2015,96,"Drama,Music,Romance",6.1,38990.0,We Are Your Friends,Drama,0.9345794392523352,0.0978886756238004,0.5862068965517242,0.012434161774893765,"Drama , Music , Romance",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
11719,222302,tt3792960,2015,114,"Comedy,Fantasy",7.1,33073.0,The Brand New Testament,Comedy,0.9345794392523352,0.1324376199616123,0.7011494252873564,0.010203935480612446,"Comedy , Fantasy",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11720,222319,tt3793788,2015,88,"Comedy,Drama,Romance",6.0,13536.0,The Escort,Comedy,0.9345794392523352,0.08253358925143954,0.574712643678161,0.0028400802987003097,"Comedy , Drama , Romance",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11721,222323,tt3794028,2016,120,"Drama,Romance",6.6,6302.0,From the Land of the Moon,Drama,0.9439252336448583,0.14395393474088292,0.6436781609195403,0.00011345244457980005,"Drama , Romance",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11722,222332,tt3794354,2020,99,"Action,Adventure,Comedy",6.5,139467.0,Sonic the Hedgehog,Action,0.9813084112149504,0.1036468330134357,0.6321839080459771,0.050305793914576714,"Action , Adventure , Comedy",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11723,222362,tt3797512,2021,107,Comedy,6.3,17956.0,Barb and Star Go to Vista Del Mar,Comedy,0.9906542056074734,0.11900191938579653,0.6091954022988506,0.004506059717446876,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11724,222365,tt3797868,2016,111,"Drama,Romance",6.5,41090.0,The Choice,Drama,0.9439252336448583,0.126679462571977,0.6321839080459771,0.013225690458008648,"Drama , Romance",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11725,222390,tt3799232,2018,105,"Comedy,Romance",5.9,84667.0,The Kissing Booth,Comedy,0.9626168224299043,0.11516314779270632,0.5632183908045978,0.029650664469483553,"Comedy , Romance",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11726,222391,tt3799372,2015,79,"Drama,Romance",5.5,12723.0,6 Years,Drama,0.9345794392523352,0.06525911708253358,0.517241379310345,0.0025336456228086906,"Drama , Romance",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11727,222393,tt3799694,2016,116,"Action,Comedy,Crime",7.3,327607.0,The Nice Guys,Action,0.9439252336448583,0.1362763915547025,0.7241379310344829,0.1212192255532597,"Action , Comedy , Crime",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11728,222416,tt3801314,2014,166,"Action,Drama",8.0,27215.0,Kaththi,Action,0.9252336448598122,0.23224568138195772,0.8045977011494254,0.00799594737314245,"Action , Drama",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11729,222430,tt3802576,2015,156,"Action,Drama,Sport",6.4,13227.0,Brothers,Action,0.9345794392523352,0.2130518234165067,0.6206896551724139,0.0027236125067562626,"Action , Drama , Sport",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11730,222435,tt3803860,2015,155,"Action,Adventure,Fantasy",4.3,9653.0,Puli,Action,0.9345794392523352,0.2111324376199616,0.3793103448275862,0.0013765060717788363,"Action , Adventure , Fantasy",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11731,222493,tt3808342,2015,107,"Drama,War",7.4,49140.0,Son of Saul,Drama,0.9345794392523352,0.11900191938579653,0.7356321839080462,0.016259883743282372,"Drama , War",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11732,222515,tt3810760,2015,78,Documentary,6.6,16167.0,Minimalism: A Documentary About the Important Things,Documentary,0.9345794392523352,0.06333973128598848,0.6436781609195403,0.0038317526631171006,Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11733,222529,tt3811906,2021,111,"Crime,Horror,Mystery",6.2,90186.0,Malignant,Crime,0.9906542056074734,0.126679462571977,0.5977011494252875,0.031730877232393574,"Crime , Horror , Mystery",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
11734,222556,tt3813310,2015,88,"Crime,Thriller",6.3,33792.0,Cop Car,Crime,0.9345794392523352,0.08253358925143954,0.6091954022988506,0.010474939824974161,"Crime , Thriller",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11735,222598,tt3816458,2015,118,"Action,Horror",5.2,9115.0,Dead Rising: Watchtower,Action,0.9345794392523352,0.1401151631477927,0.4827586206896552,0.001173723961533214,"Action , Horror",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11736,222637,tt3819668,2015,93,"Action,Adventure,Animation",7.2,22597.0,"Dragon Ball Z: Resurrection ""F""",Action,0.9345794392523352,0.09213051823416506,0.7126436781609197,0.006255338107130769,"Action , Adventure , Animation",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11737,222659,tt3822396,2014,133,"Action,Comedy,Drama",7.8,7689.0,Velaiyilla Pattathari,Action,0.9252336448598122,0.16890595009596926,0.781609195402299,0.0006362382938561546,"Action , Comedy , Drama",1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11738,222687,tt3824412,2015,105,"Comedy,Romance",5.4,7320.0,Results,Comedy,0.9345794392523352,0.11516314779270632,0.5057471264367818,0.0004971553966802533,"Comedy , Romance",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11739,222690,tt3824458,2015,88,"Comedy,Crime,Drama",7.1,32665.0,Tangerine,Comedy,0.9345794392523352,0.08253358925143954,0.7011494252873564,0.01005015276503584,"Comedy , Crime , Drama",0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11740,222693,tt3824648,2019,91,"Comedy,Drama",6.9,13784.0,Big Time Adolescence,Comedy,0.9719626168224273,0.08829174664107485,0.6781609195402301,0.0029335560669919727,"Comedy , Drama",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11741,222705,tt3825638,2014,124,"Drama,History",7.3,13324.0,Labyrinth of Lies,Drama,0.9252336448598122,0.15163147792706333,0.7241379310344829,0.0027601735935477594,"Drama , History",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11742,222759,tt3829266,2018,107,"Action,Adventure,Sci-Fi",5.3,134256.0,The Predator,Action,0.9626168224299043,0.11900191938579653,0.4942528735632184,0.048341672025190206,"Action , Adventure , Sci-Fi",1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11743,222763,tt3829378,2017,86,"Horror,Mystery",5.8,6005.0,Stephanie,Horror,0.9532710280373813,0.07869481765834933,0.5517241379310346,1.5076736821235254e-06,"Horror , Mystery",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
11744,222766,tt3829920,2017,134,"Action,Biography,Drama",7.6,70255.0,Only the Brave,Action,0.9532710280373813,0.17082533589251436,0.7586206896551725,0.024218516192792264,"Action , Biography , Drama",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11745,222770,tt3830162,2015,115,"Crime,Drama,Thriller",7.0,10750.0,A War,Crime,0.9345794392523352,0.1343570057581574,0.6896551724137933,0.001789985579101231,"Crime , Drama , Thriller",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11746,222798,tt3832096,2016,99,"Horror,Sci-Fi,Thriller",3.7,10291.0,Cabin Fever,Horror,0.9439252336448583,0.1036468330134357,0.31034482758620696,0.0016169800240775486,"Horror , Sci-Fi , Thriller",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
11747,222806,tt3832914,2015,120,Drama,6.4,15136.0,War Room,Drama,0.9345794392523352,0.14395393474088292,0.6206896551724139,0.003443149771549745,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11748,222813,tt3833480,2019,123,"Action,Drama,History",6.8,34947.0,The Outpost,Action,0.9719626168224273,0.14971209213051823,0.6666666666666667,0.010910280600687348,"Action , Drama , History",1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11749,222834,tt3835080,2016,102,"Horror,Thriller",5.1,21312.0,31,Horror,0.9439252336448583,0.10940499040307101,0.471264367816092,0.005770997936748566,"Horror , Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11750,222861,tt3836512,2015,80,"Drama,Horror,Thriller",5.1,13135.0,Ratter,Drama,0.9345794392523352,0.06717850287907869,0.471264367816092,0.00268893601206742,"Drama , Horror , Thriller",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11751,222865,tt3836958,2015,155,Drama,6.7,7586.0,Shamitabh,Drama,0.9345794392523352,0.2111324376199616,0.6551724137931035,0.0005974156965414721,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11752,222907,tt3838992,2016,88,"Action,Comedy,Horror",4.2,14326.0,Yoga Hosers,Action,0.9439252336448583,0.08253358925143954,0.36781609195402304,0.003137845850919719,"Action , Comedy , Horror",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11753,222917,tt3839880,2016,103,"Sci-Fi,Thriller",6.2,10744.0,Infinity Chamber,Sci-Fi,0.9439252336448583,0.11132437619961612,0.5977011494252875,0.0017877240685780448,"Sci-Fi , Thriller",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
11754,222937,tt3841424,2015,100,"Drama,History,War",7.8,41657.0,Land of Mine,Drama,0.9345794392523352,0.10556621880998081,0.781609195402299,0.013439403202449669,"Drama , History , War",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
11755,222971,tt3844362,2015,79,"Comedy,Mystery",6.1,17084.0,The Overnight,Comedy,0.9345794392523352,0.06525911708253358,0.5862068965517242,0.0041773868547439336,"Comedy , Mystery",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11756,222978,tt3845670,2016,92,"Action,Animation,Horror",6.1,6789.0,Seoul Station,Action,0.9439252336448583,0.09021113243761995,0.5862068965517242,0.0002970117153783471,"Action , Animation , Horror",1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11757,222994,tt3846674,2018,99,"Comedy,Drama,Romance",7.0,108242.0,To All the Boys I've Loved Before,Comedy,0.9626168224299043,0.1036468330134357,0.6896551724137933,0.03853651623349945,"Comedy , Drama , Romance",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11758,223024,tt3848892,2015,159,"Action,Crime,Thriller",7.9,58034.0,Baby,Action,0.9345794392523352,0.218809980806142,0.7931034482758622,0.01961219617548417,"Action , Crime , Thriller",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11759,223036,tt3850214,2015,103,"Adventure,Comedy,Crime",7.2,85809.0,Dope,Adventure,0.9345794392523352,0.11132437619961612,0.7126436781609197,0.030081105305729838,"Adventure , Comedy , Crime",0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11760,223041,tt3850590,2015,98,"Comedy,Drama,Fantasy",6.2,73470.0,Krampus,Comedy,0.9345794392523352,0.1017274472168906,0.5977011494252875,0.0254303089147991,"Comedy , Drama , Fantasy",0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11761,223130,tt3858372,2014,85,"Adventure,Animation,Comedy",7.1,7459.0,Mune: Guardian of the Moon,Adventure,0.9252336448598122,0.07677543186180423,0.7011494252873564,0.000549547057134048,"Adventure , Animation , Comedy",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11762,223143,tt3859076,2015,125,"Biography,Drama,History",6.8,20310.0,Truth,Biography,0.9345794392523352,0.15355086372360843,0.6666666666666667,0.005393325679376606,"Biography , Drama , History",0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11763,223145,tt3859272,2017,98,"Comedy,Crime,Horror",6.0,10519.0,Tragedy Girls,Comedy,0.9532710280373813,0.1017274472168906,0.574712643678161,0.0017029174239585935,"Comedy , Crime , Horror",0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11764,223146,tt3859304,2015,100,"Comedy,Drama,Sport",6.1,12782.0,The Bronze,Comedy,0.9345794392523352,0.10556621880998081,0.5862068965517242,0.002555883809620013,"Comedy , Drama , Sport",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
