,tconst,startYear,runtimeMinutes,genres,averageRating,numVotes
2908713,tt5580390,2017,123,"Drama,Fantasy,Romance",7.3,418236.0
469071,tt0119567,1997,129,"Action,Adventure,Sci-Fi",6.5,417933.0
727858,tt0217869,2000,106,"Drama,Mystery,Sci-Fi",7.3,417831.0
413798,tt0103639,1992,90,"Adventure,Animation,Comedy",8.0,417614.0
1659420,tt1259521,2011,95,"Horror,Mystery,Thriller",7.0,417288.0
1345761,tt0942385,2008,107,"Action,Comedy,War",7.0,415403.0
1381575,tt1014759,2010,108,"Adventure,Family,Fantasy",6.4,414669.0
897666,tt0289043,2002,113,"Drama,Horror,Sci-Fi",7.5,414102.0
1308443,tt0831387,2014,123,"Action,Adventure,Sci-Fi",6.4,413978.0
350758,tt0087332,1984,105,"Action,Comedy,Fantasy",7.8,413878.0
368668,tt0091763,1986,120,"Drama,War",8.1,413544.0
1646472,tt1245492,2013,107,"Comedy,Fantasy",6.6,412796.0
2051050,tt1637688,2011,109,"Action,Sci-Fi,Thriller",6.7,411364.0
422087,tt0105695,1992,130,"Drama,Western",8.2,411307.0
1616679,tt1217209,2012,93,"Adventure,Animation,Comedy",7.1,410952.0
2109281,tt1745960,2022,130,"Action,Drama",8.4,410483.0
1193302,tt0443453,2006,84,Comedy,7.3,409030.0
1812253,tt1399103,2011,154,"Action,Adventure,Sci-Fi",6.2,408851.0
336677,tt0083866,1982,115,"Adventure,Family,Sci-Fi",7.9,408129.0
1431953,tt1055369,2009,149,"Action,Adventure,Sci-Fi",5.9,407224.0
577882,tt0163651,1999,95,Comedy,7.0,406994.0
999250,tt0337978,2007,128,"Action,Thriller",7.1,406339.0
279315,tt0070047,1973,122,Horror,8.1,405293.0
1066908,tt0369339,2004,120,"Action,Crime,Drama",7.5,403863.0
1765096,tt1355644,2016,116,"Drama,Romance,Sci-Fi",7.0,403822.0
951398,tt0315327,2003,101,"Comedy,Fantasy",6.8,403576.0
1029044,tt0351283,2005,86,"Adventure,Animation,Comedy",6.9,403485.0
369752,tt0092005,1986,89,"Adventure,Drama",8.1,402641.0
207318,tt0052357,1958,128,"Mystery,Romance,Thriller",8.3,401370.0
2080828,tt1690953,2013,98,"Adventure,Animation,Comedy",7.3,400481.0
348782,tt0086879,1984,160,"Biography,Drama,Music",8.4,400075.0
624651,tt0181852,2003,109,"Action,Sci-Fi",6.3,400034.0
1437719,tt1060277,2008,85,"Action,Horror,Sci-Fi",7.0,399457.0
318196,tt0079470,1979,94,Comedy,8.0,399211.0
124833,tt0032138,1939,102,"Adventure,Family,Fantasy",8.1,398648.0
1583253,tt1187043,2009,170,"Comedy,Drama",8.4,398424.0
2841974,tt5095030,2018,118,"Action,Adventure,Comedy",7.0,398418.0
3323918,tt9419884,2022,126,"Action,Adventure,Fantasy",7.0,397925.0
1056668,tt0363771,2005,143,"Adventure,Family,Fantasy",6.9,397844.0
356530,tt0088847,1985,97,"Comedy,Drama",7.8,397502.0
839388,tt0265086,2001,144,"Action,Drama,History",7.7,396304.0
399062,tt0099674,1990,162,"Crime,Drama",7.6,396225.0
467519,tt0119174,1997,129,"Drama,Mystery,Thriller",7.7,395414.0
2191353,tt1905041,2013,130,"Action,Crime,Thriller",7.0,394674.0
2431284,tt2382320,2021,163,"Action,Adventure,Thriller",7.3,393568.0
1636165,tt12361974,2021,242,"Action,Adventure,Fantasy",8.0,393137.0
1019879,tt0347149,2004,119,"Adventure,Animation,Family",8.2,392733.0
469563,tt0119698,1997,134,"Action,Adventure,Animation",8.4,392496.0
1681873,tt1282140,2010,92,"Comedy,Drama,Romance",7.0,390930.0
1311505,tt0840361,2010,125,"Crime,Drama,Thriller",7.5,390457.0
1026386,tt0349903,2004,125,"Crime,Thriller",6.5,390443.0
1053399,tt0361862,2004,101,"Drama,Thriller",7.7,390031.0
2506005,tt2820852,2015,137,"Action,Crime,Thriller",7.1,389904.0
1264066,tt0493464,2008,110,"Action,Crime,Thriller",6.7,389733.0
1132132,tt0405094,2006,137,"Drama,Mystery,Thriller",8.4,388833.0
2210438,tt1950186,2019,152,"Action,Biography,Drama",8.1,388030.0
446179,tt0112864,1995,128,"Action,Adventure,Thriller",7.6,387401.0
438579,tt0110475,1994,101,"Action,Comedy,Crime",6.9,385603.0
755513,tt0232500,2001,106,"Action,Crime,Thriller",6.8,385306.0
435484,tt0109686,1994,107,Comedy,7.3,385211.0
2470194,tt2584384,2019,108,"Comedy,Drama,War",7.9,384869.0
1701756,tt1302006,2019,209,"Biography,Crime,Drama",7.8,384848.0
1083710,tt0377092,2004,97,Comedy,7.1,383491.0
1948016,tt1517451,2018,136,"Drama,Music,Romance",7.6,382186.0
2024716,tt1596343,2011,130,"Action,Crime,Thriller",7.3,381247.0
2395645,tt2283362,2017,119,"Action,Adventure,Comedy",6.9,378459.0
1586392,tt1190080,2009,158,"Action,Adventure,Sci-Fi",5.8,377960.0
467189,tt0119094,1997,138,"Action,Crime,Sci-Fi",7.3,377535.0
388325,tt0096895,1989,126,"Action,Adventure",7.5,377289.0
2400798,tt2294449,2014,112,"Action,Comedy,Crime",7.0,377150.0
1975297,tt1542344,2010,94,"Biography,Drama",7.6,376944.0
2469901,tt2582846,2014,126,"Drama,Romance",7.7,376645.0
474116,tt0120912,2002,88,"Action,Adventure,Comedy",6.1,375516.0
2019142,tt1587310,2014,97,"Adventure,Family,Fantasy",6.9,375469.0
3320113,tt9376612,2021,132,"Action,Adventure,Fantasy",7.4,375466.0
2430880,tt2381249,2015,131,"Action,Adventure,Thriller",7.4,373050.0
1210334,tt0454848,2006,129,"Crime,Drama,Mystery",7.6,373028.0
1193533,tt0443543,2006,110,"Drama,Fantasy,Mystery",7.6,372977.0
2609002,tt3480822,2021,134,"Action,Adventure,Sci-Fi",6.7,372881.0
466713,tt0118971,1997,144,"Drama,Mystery,Thriller",7.5,371531.0
1212276,tt0455944,2014,132,"Action,Crime,Thriller",7.2,370805.0
1244041,tt0478311,2007,129,"Comedy,Romance",6.9,370302.0
1137385,tt0408236,2007,116,"Drama,Horror,Musical",7.3,369049.0
2048041,tt1632708,2011,109,"Comedy,Romance",6.5,368902.0
957041,tt0317740,2003,111,"Action,Crime,Thriller",7.0,368819.0
1354206,tt0964517,2010,116,"Action,Biography,Drama",7.8,367693.0
750026,tt0230600,2001,101,"Horror,Mystery,Thriller",7.6,367140.0
2999957,tt6264654,2021,115,"Action,Adventure,Comedy",7.1,364127.0
441648,tt0111257,1994,116,"Action,Adventure,Thriller",7.3,363907.0
889634,tt0286106,2002,106,"Drama,Mystery,Sci-Fi",6.8,363598.0
1823358,tt1409024,2012,106,"Action,Adventure,Comedy",6.8,363406.0
979166,tt0328107,2004,146,"Action,Crime,Drama",7.7,363130.0
1782490,tt1371111,2012,172,"Drama,Mystery,Sci-Fi",7.4,362667.0
1184784,tt0438488,2009,115,"Action,Adventure,Sci-Fi",6.5,362578.0
1447437,tt1068680,2008,104,"Comedy,Romance",6.8,362546.0
398005,tt0099423,1990,124,"Action,Thriller",7.1,361690.0
1001073,tt0338751,2004,170,"Biography,Drama",7.5,361495.0
2091389,tt1706620,2013,126,"Action,Sci-Fi,Thriller",7.1,360557.0
575844,tt0162661,1999,105,"Fantasy,Horror,Mystery",7.3,360485.0
1877055,tt1453405,2013,104,"Adventure,Animation,Comedy",7.2,359350.0
1577841,tt1182345,2009,97,"Drama,Mystery,Sci-Fi",7.8,359211.0
365471,tt0091042,1986,103,Comedy,7.8,357795.0
1044415,tt0357413,2004,94,Comedy,7.1,357472.0
957570,tt0317919,2006,126,"Action,Adventure,Thriller",6.9,357166.0
1106922,tt0388795,2005,134,"Drama,Romance",7.7,356887.0
1118672,tt0396269,2005,119,"Comedy,Romance",7.0,356406.0
1012030,tt0343660,2004,99,"Comedy,Drama,Romance",6.8,355628.0
1116580,tt0395169,2004,121,"Biography,Drama,History",8.1,355529.0
1055523,tt0363163,2004,156,"Biography,Drama,History",8.2,355416.0
1919718,tt1490017,2014,100,"Action,Adventure,Animation",7.7,354872.0
587225,tt0166924,2001,147,"Drama,Mystery,Thriller",7.9,354845.0
2059809,tt1650062,2011,112,"Action,Mystery,Sci-Fi",7.0,354814.0
2192201,tt1907668,2012,138,"Drama,Thriller",7.3,354717.0
1442862,tt1065073,2014,165,Drama,7.9,354502.0
326489,tt0081398,1980,129,"Biography,Drama,Sport",8.2,353297.0
417035,tt0104431,1992,120,"Adventure,Comedy,Crime",6.8,352649.0
352953,tt0087843,1984,229,"Crime,Drama",8.3,351010.0
916998,tt0298130,2002,115,"Horror,Mystery",7.1,350035.0
2109985,tt1748122,2012,94,"Comedy,Drama,Romance",7.8,349582.0
468417,tt0119396,1997,154,"Crime,Drama,Thriller",7.5,349266.0
2348107,tt2194499,2013,123,"Comedy,Drama,Fantasy",7.8,348732.0
1242391,tt0477347,2006,108,"Adventure,Comedy,Family",6.4,347719.0
1268399,tt0496806,2007,122,"Crime,Thriller",6.9,347299.0
1051228,tt0360486,2005,121,"Action,Fantasy,Horror",7.0,346676.0
1721797,tt1320253,2010,103,"Action,Adventure,Thriller",6.4,346060.0
3007892,tt6334354,2021,132,"Action,Adventure,Comedy",7.2,345755.0
448541,tt0113497,1995,104,"Adventure,Comedy,Family",7.0,345240.0
2661562,tt3778644,2018,135,"Action,Adventure,Sci-Fi",6.9,345079.0
187438,tt0047478,1954,207,"Action,Drama",8.6,344901.0
1631268,tt1231583,2010,95,"Comedy,Drama",6.5,344195.0
473560,tt0120755,2000,123,"Action,Adventure,Thriller",6.1,342871.0
1288492,tt0790724,2012,130,"Action,Mystery,Thriller",7.0,341910.0
542493,tt0147800,1999,97,"Comedy,Drama,Romance",7.3,341640.0
462382,tt0117571,1996,111,"Horror,Mystery",7.4,341574.0
473217,tt0120663,1999,159,"Drama,Mystery,Thriller",7.5,340513.0
2985112,tt6146586,2019,130,"Action,Crime,Thriller",7.4,340319.0
1335084,tt0910936,2008,111,"Action,Comedy,Crime",6.9,340102.0
2494539,tt2737304,2018,124,"Horror,Mystery,Sci-Fi",6.6,339486.0
1817136,tt1403865,2010,110,"Drama,Western",7.6,339234.0
309411,tt0077416,1978,183,"Drama,War",8.1,338946.0
462138,tt0117500,1996,136,"Action,Adventure,Thriller",7.4,338487.0
1489438,tt1104001,2010,125,"Action,Adventure,Sci-Fi",6.8,337482.0
386633,tt0096283,1988,86,"Animation,Comedy,Family",8.1,337450.0
3289424,tt9032400,2021,156,"Action,Adventure,Fantasy",6.3,336124.0
1590181,tt1193138,2009,109,"Comedy,Drama,Romance",7.4,336091.0
472984,tt0120601,1999,113,"Comedy,Drama,Fantasy",7.8,335630.0
428972,tt0107688,1993,76,"Animation,Family,Fantasy",7.9,335624.0
714260,tt0212338,2000,108,"Comedy,Romance",7.0,335445.0
2057908,tt1646971,2014,102,"Action,Adventure,Animation",7.8,335312.0
3226098,tt8367814,2019,113,"Action,Comedy,Crime",7.8,334917.0
1303980,tt0822854,2007,124,"Action,Drama,Thriller",7.1,334002.0
2616055,tt3521164,2016,107,"Adventure,Animation,Comedy",7.6,333795.0
1201108,tt0448115,2019,132,"Action,Adventure,Comedy",7.0,333697.0
716069,tt0213149,2001,183,"Action,Drama,History",6.2,332925.0
1066022,tt0368891,2004,131,"Action,Adventure,Mystery",6.9,332864.0
1327441,tt0887883,2008,96,"Comedy,Crime,Drama",7.0,332498.0
1108814,tt0389860,2006,107,"Comedy,Drama,Fantasy",6.4,331936.0
1324511,tt0878804,2009,129,"Biography,Drama,Sport",7.6,331878.0
2501851,tt2788710,2014,112,"Action,Adventure,Comedy",6.5,331745.0
2816642,tt4912910,2018,147,"Action,Adventure,Thriller",7.7,331690.0
403674,tt0100802,1990,113,"Action,Adventure,Sci-Fi",7.5,330911.0
1223113,tt0462538,2007,87,"Adventure,Animation,Comedy",7.3,330805.0
1706971,tt1306980,2011,100,"Comedy,Drama,Romance",7.6,330788.0
768840,tt0238380,2002,107,"Action,Drama,Sci-Fi",7.3,330625.0
473227,tt0120667,2005,106,"Action,Adventure,Fantasy",5.7,330578.0
2092006,tt1707386,2012,158,"Drama,Musical,Romance",7.5,329999.0
587863,tt0167190,2004,122,"Action,Adventure,Fantasy",6.8,329652.0
1176612,tt0433035,2011,127,"Action,Drama,Sci-Fi",7.0,329241.0
254915,tt0064116,1968,165,Western,8.5,328472.0
2284306,tt2106476,2012,115,Drama,8.3,328424.0
1414136,tt1041829,2009,108,"Comedy,Drama,Romance",6.7,328270.0
210339,tt0053125,1959,136,"Action,Adventure,Mystery",8.3,327437.0
1575120,tt1179933,2016,103,"Drama,Horror,Mystery",7.2,327185.0
2781861,tt4649466,2017,141,"Action,Adventure,Comedy",6.7,326927.0
2664773,tt3799694,2016,116,"Action,Comedy,Crime",7.3,326872.0
284539,tt0071315,1974,130,"Drama,Mystery,Thriller",8.2,326212.0
2211184,tt1951266,2015,137,"Action,Adventure,Sci-Fi",6.5,326125.0
707598,tt0209163,2001,130,"Action,Adventure,Fantasy",6.4,325667.0
2523083,tt2948372,2020,100,"Adventure,Animation,Comedy",8.0,325634.0
2503132,tt2798920,2018,115,"Adventure,Drama,Horror",6.8,325269.0
402050,tt0100405,1990,119,"Comedy,Romance",7.1,324584.0
437236,tt0110148,1994,123,"Drama,Fantasy,Horror",7.5,323820.0
1356027,tt0970179,2011,126,"Adventure,Drama,Family",7.5,323341.0
576569,tt0163025,2001,92,"Action,Adventure,Sci-Fi",5.9,322887.0
2410212,tt2322441,2015,125,"Drama,Romance,Thriller",4.1,320274.0
2653779,tt3731562,2017,118,"Action,Adventure,Fantasy",6.6,318883.0
1408973,tt1037705,2010,118,"Action,Adventure,Drama",6.8,318736.0
1103121,tt0386588,2005,118,"Comedy,Romance",6.6,318228.0
1123273,tt0399295,2005,122,"Crime,Drama",7.6,317870.0
1050148,tt0359950,2013,114,"Adventure,Comedy,Drama",7.3,317612.0
1123144,tt0399201,2005,136,"Action,Sci-Fi,Thriller",6.8,316823.0
225039,tt0056592,1962,129,"Crime,Drama",8.3,316292.0
2812408,tt4881806,2018,128,"Action,Adventure,Sci-Fi",6.1,315809.0
2211164,tt1951261,2013,100,"Comedy,Crime",5.8,315339.0
121587,tt0031381,1939,238,"Drama,Romance,War",8.2,315236.0
1346614,tt0944835,2010,100,"Action,Thriller",6.4,315217.0
457814,tt0116367,1996,108,"Action,Crime,Horror",7.2,314807.0
3261296,tt8772262,2019,148,"Drama,Horror,Mystery",7.1,314807.0
2286961,tt2109248,2014,165,"Action,Adventure,Sci-Fi",5.6,314388.0
1164262,tt0425210,2006,110,"Crime,Drama,Thriller",7.7,313770.0
1234941,tt0472043,2006,139,"Action,Adventure,Drama",7.8,313150.0
608087,tt0175880,1999,188,Drama,8.0,312831.0
1094231,tt0381849,2007,122,"Action,Crime,Drama",7.7,312017.0
498042,tt0129387,1998,119,"Comedy,Romance",7.1,311975.0
652438,tt0190590,2000,107,"Adventure,Comedy,Crime",7.7,311877.0
1208675,tt0453467,2006,126,"Action,Crime,Sci-Fi",7.1,311845.0
3170275,tt7784604,2018,127,"Drama,Horror,Mystery",7.3,311249.0
1326446,tt0884328,2007,126,"Horror,Sci-Fi,Thriller",7.1,311197.0
2644526,tt3682448,2015,142,"Drama,History,Thriller",7.6,311175.0
2234825,tt2004420,2014,97,Comedy,6.3,311092.0
2132444,tt1790809,2017,129,"Action,Adventure,Fantasy",6.5,310879.0
486957,tt0125439,1999,124,"Comedy,Drama,Romance",7.2,310863.0
378556,tt0094226,1987,119,"Crime,Drama,Thriller",7.9,309685.0
1646586,tt1245526,2010,111,"Action,Comedy,Crime",7.0,309457.0
468915,tt0119528,1997,86,"Comedy,Fantasy",6.9,309379.0
2022145,tt1591095,2010,103,"Horror,Mystery,Thriller",6.8,308934.0
466859,tt0119008,1997,127,"Biography,Crime,Drama",7.7,308567.0
2498963,tt2771200,2017,129,"Adventure,Family,Fantasy",7.1,308510.0
714942,tt0212720,2001,146,"Drama,Sci-Fi",7.2,308200.0
2120433,tt1764651,2012,103,"Action,Adventure,Thriller",6.6,307903.0
2051744,tt1638355,2015,116,"Action,Adventure,Comedy",7.2,307683.0
1810331,tt1397280,2012,92,"Action,Crime,Thriller",6.2,307648.0
1257892,tt0489099,2008,88,"Action,Adventure,Sci-Fi",6.1,307580.0
2825781,tt4975722,2016,111,Drama,7.4,307347.0
2056971,tt1645170,2012,83,Comedy,6.4,307161.0
444711,tt0112471,1995,101,"Drama,Romance",8.1,307063.0
1143591,tt0413267,2007,93,"Adventure,Animation,Comedy",6.1,306973.0
1513428,tt1125849,2008,109,"Drama,Sport",7.9,306458.0
3155969,tt7653254,2019,137,"Drama,Romance",7.9,306388.0
2224260,tt1981677,2012,112,"Comedy,Music,Romance",7.1,306247.0
988464,tt0332379,2003,109,"Comedy,Music",7.2,306022.0
414336,tt0103776,1992,126,"Action,Crime,Fantasy",7.1,305360.0
467529,tt0119177,1997,106,"Drama,Sci-Fi,Thriller",7.8,304533.0
908104,tt0293662,2002,92,"Action,Crime,Thriller",6.8,304272.0
2025788,tt1598778,2011,106,"Drama,Thriller",6.8,303966.0
1543897,tt1152836,2009,140,"Action,Biography,Crime",7.0,303770.0
1202895,tt0449467,2006,143,Drama,7.5,303529.0
1299273,tt0814314,2008,123,Drama,7.6,303243.0
1591270,tt1194173,2012,135,"Action,Adventure,Thriller",6.6,302875.0
379901,tt0094721,1988,92,"Comedy,Fantasy",7.5,302487.0
432947,tt0109040,1994,86,Comedy,6.9,302087.0
1654925,tt1253863,2014,102,"Action,Drama",6.2,301757.0
2132524,tt1790885,2012,157,"Drama,History,Thriller",7.4,300955.0
413822,tt0103644,1992,114,"Action,Horror,Sci-Fi",6.4,300712.0
466341,tt0118880,1997,115,"Action,Crime,Thriller",6.9,300088.0
470050,tt0119822,1997,139,"Comedy,Drama,Romance",7.7,298907.0
1595055,tt1197624,2009,109,"Action,Crime,Drama",7.4,297710.0
1089576,tt0379786,2005,119,"Action,Adventure,Sci-Fi",7.8,296519.0
2314939,tt2140479,2016,128,"Action,Thriller",7.3,296458.0
471492,tt0120201,1997,129,"Action,Adventure,Sci-Fi",7.3,296084.0
420618,tt0105323,1992,156,Drama,8.0,296058.0
1145112,tt0414387,2005,129,"Drama,Romance",7.8,295851.0
3070407,tt6857112,2019,116,"Horror,Mystery,Thriller",6.8,295835.0
2631897,tt3606756,2018,118,"Action,Adventure,Animation",7.6,295684.0
870948,tt0278504,2002,118,"Drama,Mystery,Thriller",7.2,295676.0
1311093,tt0838283,2008,98,Comedy,6.9,295648.0
426160,tt0106977,1993,130,"Action,Crime,Drama",7.8,295320.0
444388,tt0112384,1995,140,"Adventure,Drama,History",7.7,295290.0
1442391,tt10648342,2022,118,"Action,Adventure,Comedy",6.4,294847.0
1295768,tt0808151,2009,138,"Action,Mystery,Thriller",6.7,293729.0
223182,tt0056172,1962,218,"Adventure,Biography,Drama",8.3,293346.0
473069,tt0120623,1998,95,"Adventure,Animation,Comedy",7.2,293037.0
840797,tt0265666,2001,110,"Comedy,Drama",7.6,292767.0
1907023,tt1478338,2011,125,"Comedy,Romance",6.8,292559.0
1398285,tt1028528,2007,127,"Action,Thriller",7.0,291630.0
1236691,tt0473075,2010,116,"Action,Adventure,Fantasy",6.6,290393.0
2104845,tt1735898,2012,127,"Action,Adventure,Drama",6.1,290334.0
917251,tt0298203,2002,110,"Drama,Music",7.2,289500.0
2548090,tt3110958,2016,129,"Action,Adventure,Comedy",6.4,289415.0
2818273,tt4925292,2017,94,"Comedy,Drama",7.4,289290.0
964582,tt0320661,2005,144,"Action,Adventure,Drama",7.2,288956.0
1473846,tt1091191,2013,121,"Action,Biography,Drama",7.5,288080.0
473575,tt0120762,1998,88,"Adventure,Animation,Comedy",7.6,287635.0
1380528,tt1013752,2009,107,"Action,Crime,Thriller",6.5,287545.0
1292896,tt0800039,2008,111,"Comedy,Drama,Romance",7.1,285822.0
692083,tt0203009,2001,127,"Drama,Musical,Romance",7.6,285538.0
1521998,tt1133985,2011,114,"Action,Adventure,Sci-Fi",5.5,285460.0
1215909,tt0457939,2006,136,"Comedy,Romance",6.9,285270.0
1701767,tt1302011,2011,90,"Action,Adventure,Animation",7.2,285001.0
1659493,tt1259571,2009,130,"Adventure,Drama,Fantasy",4.7,284966.0
1398290,tt1028532,2009,93,"Biography,Drama,Family",8.1,284357.0
1022510,tt0348150,2006,154,"Action,Adventure,Sci-Fi",6.1,283674.0
1293309,tt0800320,2010,106,"Action,Adventure,Fantasy",5.8,283109.0
2435932,tt2397535,2014,97,"Action,Drama,Sci-Fi",7.4,283035.0
473237,tt0120669,1998,118,"Adventure,Comedy,Drama",7.5,282862.0
1612830,tt1213663,2013,109,"Action,Comedy,Sci-Fi",6.9,282576.0
2708980,tt4123430,2018,134,"Adventure,Family,Fantasy",6.5,281958.0
2407372,tt2316204,2017,122,"Horror,Sci-Fi,Thriller",6.4,281617.0
2696462,tt4034228,2016,137,Drama,7.8,281388.0
1915968,tt1485796,2017,105,"Biography,Drama,Musical",7.5,280616.0
818783,tt0258000,2002,112,"Crime,Drama,Thriller",6.8,280409.0
2929279,tt5727208,2019,135,"Crime,Drama,Thriller",7.4,279720.0
640820,tt0187078,2000,118,"Action,Crime,Thriller",6.5,279307.0
2768614,tt4550098,2016,116,"Drama,Thriller",7.5,278834.0
1183985,tt0438097,2006,91,"Adventure,Animation,Comedy",6.8,278673.0
1285137,tt0783233,2007,123,"Drama,Mystery,Romance",7.8,278377.0
1746572,tt1340138,2015,126,"Action,Adventure,Sci-Fi",6.3,278354.0
2536853,tt3040964,2016,106,"Adventure,Drama,Family",7.4,277578.0
310498,tt0077651,1978,91,"Horror,Thriller",7.7,277576.0
1224119,tt0463854,2007,100,"Action,Adventure,Horror",6.9,277170.0
2404157,tt2302755,2013,119,"Action,Thriller",6.5,276770.0
310403,tt0077631,1978,110,"Comedy,Musical,Romance",7.2,276448.0
624727,tt0181875,2000,122,"Adventure,Comedy,Drama",7.9,276366.0
1751277,tt1343727,2012,95,"Action,Crime,Sci-Fi",7.1,275882.0
2392403,tt2277860,2016,97,"Adventure,Animation,Comedy",7.3,275723.0
715584,tt0212985,2001,131,"Crime,Drama,Thriller",6.8,275555.0
382543,tt0095327,1988,89,"Animation,Drama,War",8.5,275535.0
642055,tt0187393,2000,165,"Action,Drama,History",7.2,275482.0
466361,tt0118884,1997,150,"Drama,Mystery,Sci-Fi",7.5,275193.0
473026,tt0120611,1998,120,"Action,Horror,Sci-Fi",7.1,274933.0
1204076,tt0450385,2007,104,"Fantasy,Horror,Mystery",6.8,274728.0
967384,tt0322259,2003,107,"Action,Crime,Thriller",5.9,274454.0
2714277,tt4160708,2016,88,"Crime,Horror,Thriller",7.1,274352.0
899537,tt0289765,2002,124,"Crime,Drama,Thriller",7.2,274097.0
2541690,tt3076658,2015,133,"Action,Drama,Sport",7.6,273614.0
358167,tt0089218,1985,114,"Adventure,Comedy,Family",7.7,273435.0
245577,tt0061722,1967,106,"Comedy,Drama,Romance",8.0,273387.0
1126801,tt0401729,2012,132,"Action,Adventure,Sci-Fi",6.6,273386.0
2060041,tt1650554,2013,103,"Action,Comedy,Crime",6.5,273260.0
474464,tt0121164,2005,77,"Animation,Drama,Family",7.3,273070.0
1254124,tt0486655,2007,127,"Adventure,Family,Fantasy",7.6,272935.0
3192350,tt7991608,2021,118,"Action,Comedy,Thriller",6.3,272789.0
1207201,tt0452623,2007,114,"Crime,Drama,Mystery",7.6,272669.0
2573084,tt3263904,2016,96,"Biography,Drama",7.4,272487.0
1141799,tt0411477,2008,120,"Action,Adventure,Fantasy",7.0,272477.0
1224274,tt0463985,2006,104,"Action,Crime,Thriller",6.0,272039.0
473758,tt0120804,2002,100,"Action,Horror,Sci-Fi",6.6,271977.0
900006,tt0290002,2004,115,"Comedy,Romance",6.3,271704.0
964661,tt0320691,2003,121,"Action,Fantasy,Thriller",7.0,270803.0
2929222,tt5726616,2017,132,"Drama,Romance",7.8,270378.0
2539864,tt3065204,2016,134,"Horror,Mystery,Thriller",7.3,270095.0
1350817,tt0955308,2010,140,"Action,Adventure,Drama",6.6,270037.0
630339,tt0183649,2002,81,"Crime,Thriller",7.1,269633.0
651551,tt0190332,2000,120,"Action,Adventure,Drama",7.9,269603.0
1798457,tt1386588,2010,107,"Action,Comedy,Crime",6.6,269116.0
2143547,tt1817273,2012,140,"Crime,Drama,Thriller",7.3,269112.0
473778,tt0120812,1998,98,"Action,Comedy,Crime",7.0,268686.0
891031,tt0286716,2003,138,"Action,Sci-Fi",5.6,268685.0
816091,tt0257044,2002,117,"Crime,Drama,Thriller",7.7,268405.0
428674,tt0107614,1993,125,"Comedy,Drama",7.1,268387.0
1458161,tt1077368,2012,113,"Comedy,Fantasy,Horror",6.2,268135.0
824002,tt0259711,2001,136,"Fantasy,Mystery,Romance",6.9,267724.0
1000737,tt0338526,2004,131,"Action,Adventure,Fantasy",6.0,267270.0
548904,tt0151804,1999,89,Comedy,7.7,267180.0
211036,tt0053291,1959,121,"Comedy,Music,Romance",8.2,267041.0
459023,tt0116695,1996,139,"Comedy,Drama,Romance",7.3,267012.0
1182515,tt0437086,2019,122,"Action,Adventure,Sci-Fi",7.3,266809.0
1253958,tt0486576,2007,92,"Action,Adventure,Fantasy",5.6,266419.0
961226,tt0319343,2003,97,"Adventure,Comedy,Family",7.0,265953.0
465830,tt0118749,1997,155,Drama,7.9,265914.0
302137,tt0075686,1977,93,"Comedy,Romance",8.0,265784.0
