,index,tconst,Movie title,Year,Genres,IMDb rating,Nb votes,Rotten Tomatoes rating,Genre
17683,7009,tt0488085,Big Nothing,2006,"Comedy,Crime,Thriller",6.7,30935.0,,Comedy
17684,7009,tt0488085,Big Nothing,2006,"Comedy,Crime,Thriller",6.7,30935.0,,Crime
17685,7009,tt0488085,Big Nothing,2006,"Comedy,Crime,Thriller",6.7,30935.0,,Thriller
17686,7010,tt0488120,Fracture,2007,"Crime,Drama,Thriller",7.2,206487.0,7.1,Crime
17687,7010,tt0488120,Fracture,2007,"Crime,Drama,Thriller",7.2,206487.0,7.1,Drama
17688,7010,tt0488120,Fracture,2007,"Crime,Drama,Thriller",7.2,206487.0,7.1,Thriller
17689,7011,tt0488414,Omkara,2006,"Action,Crime,Drama",8.1,20952.0,,Action
17690,7011,tt0488414,Omkara,2006,"Action,Crime,Drama",8.1,20952.0,,Crime
17691,7011,tt0488414,Omkara,2006,"Action,Crime,Drama",8.1,20952.0,,Drama
17692,7012,tt0488478,12,2007,"Crime,Drama,Thriller",7.6,14802.0,,Crime
17693,7012,tt0488478,12,2007,"Crime,Drama,Thriller",7.6,14802.0,,Drama
17694,7012,tt0488478,12,2007,"Crime,Drama,Thriller",7.6,14802.0,,Thriller
17695,7013,tt0488604,The Oxford Murders,2008,"Adventure,Crime,Horror",6.1,29452.0,1.7,Adventure
17696,7013,tt0488604,The Oxford Murders,2008,"Adventure,Crime,Horror",6.1,29452.0,1.7,Crime
17697,7013,tt0488604,The Oxford Murders,2008,"Adventure,Crime,Horror",6.1,29452.0,1.7,Horror
17698,7014,tt0488658,Unaccompanied Minors,2006,"Adventure,Comedy,Family",5.3,11689.0,2.9,Adventure
17699,7014,tt0488658,Unaccompanied Minors,2006,"Adventure,Comedy,Family",5.3,11689.0,2.9,Comedy
17700,7014,tt0488658,Unaccompanied Minors,2006,"Adventure,Comedy,Family",5.3,11689.0,2.9,Family
17701,7015,tt0488798,Welcome,2007,"Comedy,Crime,Drama",7.0,22884.0,,Comedy
17702,7015,tt0488798,Welcome,2007,"Comedy,Crime,Drama",7.0,22884.0,,Crime
17703,7015,tt0488798,Welcome,2007,"Comedy,Crime,Drama",7.0,22884.0,,Drama
17704,7016,tt0488905,The Banishment,2007,"Drama,Romance",7.5,8362.0,,Drama
17705,7016,tt0488905,The Banishment,2007,"Drama,Romance",7.5,8362.0,,Romance
17706,7017,tt0488988,Chapter 27,2007,"Biography,Crime,Drama",5.6,11159.0,1.8,Biography
17707,7017,tt0488988,Chapter 27,2007,"Biography,Crime,Drama",5.6,11159.0,1.8,Crime
17708,7017,tt0488988,Chapter 27,2007,"Biography,Crime,Drama",5.6,11159.0,1.8,Drama
17709,7018,tt0489037,Who Killed the Electric Car?,2006,Documentary,7.6,12572.0,8.9,Documentary
17710,7019,tt0489049,Fanboys,2009,"Adventure,Comedy,Crime",6.5,59215.0,3.2,Adventure
17711,7019,tt0489049,Fanboys,2009,"Adventure,Comedy,Crime",6.5,59215.0,3.2,Comedy
17712,7019,tt0489049,Fanboys,2009,"Adventure,Comedy,Crime",6.5,59215.0,3.2,Crime
17713,7020,tt0489099,Jumper,2008,"Action,Adventure,Sci-Fi",6.1,307729.0,1.5,Action
17714,7020,tt0489099,Jumper,2008,"Action,Adventure,Sci-Fi",6.1,307729.0,1.5,Adventure
17715,7020,tt0489099,Jumper,2008,"Action,Adventure,Sci-Fi",6.1,307729.0,1.5,Sci-Fi
17716,7021,tt0489235,My Name Is Bruce,2007,"Comedy,Fantasy,Horror",6.2,24638.0,,Comedy
17717,7021,tt0489235,My Name Is Bruce,2007,"Comedy,Fantasy,Horror",6.2,24638.0,,Fantasy
17718,7021,tt0489235,My Name Is Bruce,2007,"Comedy,Fantasy,Horror",6.2,24638.0,,Horror
17719,7022,tt0489237,The Nanny Diaries,2007,"Comedy,Drama,Romance",6.2,60368.0,,Comedy
17720,7022,tt0489237,The Nanny Diaries,2007,"Comedy,Drama,Romance",6.2,60368.0,,Drama
17721,7022,tt0489237,The Nanny Diaries,2007,"Comedy,Drama,Romance",6.2,60368.0,,Romance
17722,7023,tt0489270,Saw III,2006,"Crime,Horror,Mystery",6.2,194697.0,2.8,Crime
17723,7023,tt0489270,Saw III,2006,"Crime,Horror,Mystery",6.2,194697.0,2.8,Horror
17724,7023,tt0489270,Saw III,2006,"Crime,Horror,Mystery",6.2,194697.0,2.8,Mystery
17725,7024,tt0489281,Stop-Loss,2008,"Drama,War",6.4,20450.0,6.4,Drama
17726,7024,tt0489281,Stop-Loss,2008,"Drama,War",6.4,20450.0,6.4,War
17727,7025,tt0489282,Strange Wilderness,2008,"Adventure,Comedy",5.2,22059.0,,Adventure
17728,7025,tt0489282,Strange Wilderness,2008,"Adventure,Comedy",5.2,22059.0,,Comedy
17729,7026,tt0489327,Venus,2006,"Comedy,Drama,Romance",7.1,13088.0,8.8,Comedy
17730,7026,tt0489327,Venus,2006,"Comedy,Drama,Romance",7.1,13088.0,8.8,Drama
17731,7026,tt0489327,Venus,2006,"Comedy,Drama,Romance",7.1,13088.0,8.8,Romance
17732,7027,tt0489664,Shattered,2007,"Crime,Drama,Thriller",6.6,32405.0,,Crime
17733,7027,tt0489664,Shattered,2007,"Crime,Drama,Thriller",6.6,32405.0,,Drama
17734,7027,tt0489664,Shattered,2007,"Crime,Drama,Thriller",6.6,32405.0,,Thriller
17735,7028,tt0490076,All the Boys Love Mandy Lane,2006,"Horror,Mystery,Thriller",5.5,33530.0,4.5,Horror
17736,7028,tt0490076,All the Boys Love Mandy Lane,2006,"Horror,Mystery,Thriller",5.5,33530.0,4.5,Mystery
17737,7028,tt0490076,All the Boys Love Mandy Lane,2006,"Horror,Mystery,Thriller",5.5,33530.0,4.5,Thriller
17738,7029,tt0490084,Because I Said So,2007,"Comedy,Romance",5.5,38895.0,0.4,Comedy
17739,7029,tt0490084,Because I Said So,2007,"Comedy,Romance",5.5,38895.0,0.4,Romance
17740,7030,tt0490086,Big Stan,2007,"Action,Comedy",6.1,44922.0,,Action
17741,7030,tt0490086,Big Stan,2007,"Action,Comedy",6.1,44922.0,,Comedy
17742,7031,tt0490166,London to Brighton,2006,"Crime,Drama,Thriller",6.9,8525.0,,Crime
17743,7031,tt0490166,London to Brighton,2006,"Crime,Drama,Thriller",6.9,8525.0,,Drama
17744,7031,tt0490166,London to Brighton,2006,"Crime,Drama,Thriller",6.9,8525.0,,Thriller
17745,7032,tt0490181,Mutant Chronicles,2008,"Action,Adventure,Mystery",5.2,26551.0,1.8,Action
17746,7032,tt0490181,Mutant Chronicles,2008,"Action,Adventure,Mystery",5.2,26551.0,1.8,Adventure
17747,7032,tt0490181,Mutant Chronicles,2008,"Action,Adventure,Mystery",5.2,26551.0,1.8,Mystery
17748,7033,tt0490196,Phat Girlz,2006,Comedy,3.2,9111.0,2.1,Comedy
17749,7034,tt0490204,Reign Over Me,2007,Drama,7.4,97035.0,6.4,Drama
17750,7035,tt0490210,Sarkar Raj,2008,"Action,Crime,Drama",6.7,7639.0,,Action
17751,7035,tt0490210,Sarkar Raj,2008,"Action,Crime,Drama",6.7,7639.0,,Crime
17752,7035,tt0490210,Sarkar Raj,2008,"Action,Crime,Drama",6.7,7639.0,,Drama
17753,7036,tt0490215,Silence,2016,"Drama,History",7.1,113358.0,8.3,Drama
17754,7036,tt0490215,Silence,2016,"Drama,History",7.1,113358.0,8.3,History
17755,7037,tt0490579,Dedication,2007,"Comedy,Drama,Romance",6.6,7070.0,4.0,Comedy
17756,7037,tt0490579,Dedication,2007,"Comedy,Drama,Romance",6.6,7070.0,4.0,Drama
17757,7037,tt0490579,Dedication,2007,"Comedy,Drama,Romance",6.6,7070.0,4.0,Romance
17758,7038,tt0491152,Something Borrowed,2011,"Comedy,Drama,Romance",5.8,62655.0,1.5,Comedy
17759,7038,tt0491152,Something Borrowed,2011,"Comedy,Drama,Romance",5.8,62655.0,1.5,Drama
17760,7038,tt0491152,Something Borrowed,2011,"Comedy,Drama,Romance",5.8,62655.0,1.5,Romance
17761,7039,tt0491175,Suburbicon,2017,"Comedy,Crime,Drama",5.7,44638.0,2.8,Comedy
17762,7039,tt0491175,Suburbicon,2017,"Comedy,Crime,Drama",5.7,44638.0,2.8,Crime
17763,7039,tt0491175,Suburbicon,2017,"Comedy,Crime,Drama",5.7,44638.0,2.8,Drama
17764,7040,tt0491203,Tulip Fever,2017,"Drama,History,Romance",6.2,21407.0,1.0,Drama
17765,7040,tt0491203,Tulip Fever,2017,"Drama,History,Romance",6.2,21407.0,1.0,History
17766,7040,tt0491203,Tulip Fever,2017,"Drama,History,Romance",6.2,21407.0,1.0,Romance
17767,7041,tt0491244,Election 2,2006,"Crime,Drama,Thriller",7.3,6350.0,,Crime
17768,7041,tt0491244,Election 2,2006,"Crime,Drama,Thriller",7.3,6350.0,,Drama
17769,7041,tt0491244,Election 2,2006,"Crime,Drama,Thriller",7.3,6350.0,,Thriller
17770,7042,tt0491747,Away from Her,2006,Drama,7.5,22316.0,,Drama
17771,7043,tt0492044,The Haunting in Connecticut,2009,"Drama,Horror,Mystery",5.8,62644.0,1.7,Drama
17772,7043,tt0492044,The Haunting in Connecticut,2009,"Drama,Horror,Mystery",5.8,62644.0,1.7,Horror
17773,7043,tt0492044,The Haunting in Connecticut,2009,"Drama,Horror,Mystery",5.8,62644.0,1.7,Mystery
17774,7044,tt0492389,Furry Vengeance,2010,"Comedy,Family",3.8,17265.0,0.7,Comedy
17775,7044,tt0492389,Furry Vengeance,2010,"Comedy,Family",3.8,17265.0,0.7,Family
17776,7045,tt0492486,Shrooms,2007,"Comedy,Horror,Mystery",4.6,16980.0,2.2,Comedy
17777,7045,tt0492486,Shrooms,2007,"Comedy,Horror,Mystery",4.6,16980.0,2.2,Horror
17778,7045,tt0492486,Shrooms,2007,"Comedy,Horror,Mystery",4.6,16980.0,2.2,Mystery
17779,7046,tt0492619,The Foot Fist Way,2006,Comedy,6.2,12673.0,5.4,Comedy
17780,7047,tt0492956,The Game Plan,2007,"Comedy,Family,Sport",6.1,66962.0,2.8,Comedy
17781,7047,tt0492956,The Game Plan,2007,"Comedy,Family,Sport",6.1,66962.0,2.8,Family
17782,7047,tt0492956,The Game Plan,2007,"Comedy,Family,Sport",6.1,66962.0,2.8,Sport
17783,7048,tt0493264,Valley of the Wolves: Iraq,2006,"Action,Drama,War",5.6,17710.0,,Action
17784,7048,tt0493264,Valley of the Wolves: Iraq,2006,"Action,Drama,War",5.6,17710.0,,Drama
17785,7048,tt0493264,Valley of the Wolves: Iraq,2006,"Action,Drama,War",5.6,17710.0,,War
17786,7049,tt0493405,CHIPS,2017,"Action,Comedy,Crime",6.0,48383.0,,Action
17787,7049,tt0493405,CHIPS,2017,"Action,Comedy,Crime",6.0,48383.0,,Comedy
17788,7049,tt0493405,CHIPS,2017,"Action,Comedy,Crime",6.0,48383.0,,Crime
17789,7050,tt0493430,Jackass Number Two,2006,"Action,Comedy,Documentary",7.0,76213.0,,Action
17790,7050,tt0493430,Jackass Number Two,2006,"Action,Comedy,Documentary",7.0,76213.0,,Comedy
17791,7050,tt0493430,Jackass Number Two,2006,"Action,Comedy,Documentary",7.0,76213.0,,Documentary
17792,7051,tt0493459,This Film Is Not Yet Rated,2006,Documentary,7.4,28251.0,,Documentary
17793,7052,tt0493464,Wanted,2008,"Action,Crime,Thriller",6.7,389913.0,7.1,Action
17794,7052,tt0493464,Wanted,2008,"Action,Crime,Thriller",6.7,389913.0,7.1,Crime
17795,7052,tt0493464,Wanted,2008,"Action,Crime,Thriller",6.7,389913.0,7.1,Thriller
17796,7053,tt0493949,Ramona and Beezus,2010,"Comedy,Drama,Family",6.5,19024.0,,Comedy
17797,7053,tt0493949,Ramona and Beezus,2010,"Comedy,Drama,Family",6.5,19024.0,,Drama
17798,7053,tt0493949,Ramona and Beezus,2010,"Comedy,Drama,Family",6.5,19024.0,,Family
17799,7054,tt0494222,Eagle vs Shark,2007,"Comedy,Romance",6.7,24961.0,5.5,Comedy
17800,7054,tt0494222,Eagle vs Shark,2007,"Comedy,Romance",6.7,24961.0,5.5,Romance
17801,7055,tt0494238,Inkheart,2008,"Adventure,Family,Fantasy",6.1,78391.0,3.9,Adventure
17802,7055,tt0494238,Inkheart,2008,"Adventure,Family,Fantasy",6.1,78391.0,3.9,Family
17803,7055,tt0494238,Inkheart,2008,"Adventure,Family,Fantasy",6.1,78391.0,3.9,Fantasy
17804,7056,tt0494271,The Unknown Woman,2006,"Drama,Mystery,Thriller",7.4,15351.0,,Drama
17805,7056,tt0494271,The Unknown Woman,2006,"Drama,Mystery,Thriller",7.4,15351.0,,Mystery
17806,7056,tt0494271,The Unknown Woman,2006,"Drama,Mystery,Thriller",7.4,15351.0,,Thriller
17807,7057,tt0494290,Vivah,2006,"Drama,Musical,Romance",6.6,10032.0,,Drama
17808,7057,tt0494290,Vivah,2006,"Drama,Musical,Romance",6.6,10032.0,,Musical
17809,7057,tt0494290,Vivah,2006,"Drama,Musical,Romance",6.6,10032.0,,Romance
17810,7058,tt0494501,"The Class of Chaos 3,5",2005,"Comedy,Thriller",2.9,8222.0,,Comedy
17811,7058,tt0494501,"The Class of Chaos 3,5",2005,"Comedy,Thriller",2.9,8222.0,,Thriller
17812,7059,tt0494652,"Welcome Home, Roscoe Jenkins",2008,"Comedy,Romance",5.5,14907.0,,Comedy
17813,7059,tt0494652,"Welcome Home, Roscoe Jenkins",2008,"Comedy,Romance",5.5,14907.0,,Romance
17814,7060,tt0494823,Sekerpare,1983,"Comedy,History,Romance",8.0,6504.0,,Comedy
17815,7060,tt0494823,Sekerpare,1983,"Comedy,History,Romance",8.0,6504.0,,History
17816,7060,tt0494823,Sekerpare,1983,"Comedy,History,Romance",8.0,6504.0,,Romance
17817,7061,tt0494834,Silk,2007,"Drama,Romance",5.8,11463.0,,Drama
17818,7061,tt0494834,Silk,2007,"Drama,Romance",5.8,11463.0,,Romance
17819,7062,tt0494864,Tenderness,2009,"Crime,Drama,Thriller",5.5,7934.0,4.0,Crime
17820,7062,tt0494864,Tenderness,2009,"Crime,Drama,Thriller",5.5,7934.0,4.0,Drama
17821,7062,tt0494864,Tenderness,2009,"Crime,Drama,Thriller",5.5,7934.0,4.0,Thriller
17822,7063,tt0495032,Gangster,2006,"Action,Crime,Drama",7.2,6266.0,,Action
17823,7063,tt0495032,Gangster,2006,"Action,Crime,Drama",7.2,6266.0,,Crime
17824,7063,tt0495032,Gangster,2006,"Action,Crime,Drama",7.2,6266.0,,Drama
17825,7064,tt0495034,Golmaal: Fun Unlimited,2006,"Action,Comedy,Drama",7.4,17415.0,,Action
17826,7064,tt0495034,Golmaal: Fun Unlimited,2006,"Action,Comedy,Drama",7.4,17415.0,,Comedy
17827,7064,tt0495034,Golmaal: Fun Unlimited,2006,"Action,Comedy,Drama",7.4,17415.0,,Drama
17828,7065,tt0495596,Tales from Earthsea,2006,"Adventure,Animation,Fantasy",6.3,40241.0,,Adventure
17829,7065,tt0495596,Tales from Earthsea,2006,"Adventure,Animation,Fantasy",6.3,40241.0,,Animation
17830,7065,tt0495596,Tales from Earthsea,2006,"Adventure,Animation,Fantasy",6.3,40241.0,,Fantasy
17831,7066,tt0496436,White Noise 2: The Light,2007,"Drama,Fantasy,Horror",5.7,13289.0,,Drama
17832,7066,tt0496436,White Noise 2: The Light,2007,"Drama,Fantasy,Horror",5.7,13289.0,,Fantasy
17833,7066,tt0496436,White Noise 2: The Light,2007,"Drama,Fantasy,Horror",5.7,13289.0,,Horror
17834,7067,tt0496634,The Countess,2009,"Biography,Drama,History",6.2,8292.0,,Biography
17835,7067,tt0496634,The Countess,2009,"Biography,Drama,History",6.2,8292.0,,Drama
17836,7067,tt0496634,The Countess,2009,"Biography,Drama,History",6.2,8292.0,,History
17837,7068,tt0496806,Ocean's Thirteen,2007,"Crime,Thriller",6.9,347559.0,7.0,Crime
17838,7068,tt0496806,Ocean's Thirteen,2007,"Crime,Thriller",6.9,347559.0,7.0,Thriller
17839,7069,tt0497137,"I'm a Cyborg, But That's OK",2006,"Comedy,Drama,Romance",7.0,24521.0,,Comedy
17840,7069,tt0497137,"I'm a Cyborg, But That's OK",2006,"Comedy,Drama,Romance",7.0,24521.0,,Drama
17841,7069,tt0497137,"I'm a Cyborg, But That's OK",2006,"Comedy,Drama,Romance",7.0,24521.0,,Romance
17842,7070,tt0497323,Anamorph,2007,"Crime,Horror,Thriller",5.5,9435.0,,Crime
17843,7070,tt0497323,Anamorph,2007,"Crime,Horror,Thriller",5.5,9435.0,,Horror
17844,7070,tt0497323,Anamorph,2007,"Crime,Horror,Thriller",5.5,9435.0,,Thriller
17845,7071,tt0497465,Vicky Cristina Barcelona,2008,"Comedy,Drama,Romance",7.1,256584.0,8.1,Comedy
17846,7071,tt0497465,Vicky Cristina Barcelona,2008,"Comedy,Drama,Romance",7.1,256584.0,8.1,Drama
17847,7071,tt0497465,Vicky Cristina Barcelona,2008,"Comedy,Drama,Romance",7.1,256584.0,8.1,Romance
17848,7072,tt0497915,Gunda,1998,"Action,Comedy,Crime",7.3,10647.0,,Action
17849,7072,tt0497915,Gunda,1998,"Action,Comedy,Crime",7.3,10647.0,,Comedy
17850,7072,tt0497915,Gunda,1998,"Action,Comedy,Crime",7.3,10647.0,,Crime
17851,7073,tt0497972,Sex and Death 101,2007,"Comedy,Drama,Fantasy",5.9,11298.0,2.7,Comedy
17852,7073,tt0497972,Sex and Death 101,2007,"Comedy,Drama,Fantasy",5.9,11298.0,2.7,Drama
17853,7073,tt0497972,Sex and Death 101,2007,"Comedy,Drama,Fantasy",5.9,11298.0,2.7,Fantasy
17854,7074,tt0497986,Time,2006,"Drama,Mystery,Romance",7.1,12499.0,,Drama
17855,7074,tt0497986,Time,2006,"Drama,Mystery,Romance",7.1,12499.0,,Mystery
17856,7074,tt0497986,Time,2006,"Drama,Mystery,Romance",7.1,12499.0,,Romance
17857,7075,tt0498097,Climates,2006,"Drama,Romance",7.1,13418.0,,Drama
17858,7075,tt0498097,Climates,2006,"Drama,Romance",7.1,13418.0,,Romance
17859,7076,tt0498353,Hostel: Part II,2007,Horror,5.5,91092.0,,Horror
17860,7077,tt0498380,Letters from Iwo Jima,2006,"Action,Adventure,Drama",7.9,163308.0,9.1,Action
17861,7077,tt0498380,Letters from Iwo Jima,2006,"Action,Adventure,Drama",7.9,163308.0,9.1,Adventure
17862,7077,tt0498380,Letters from Iwo Jima,2006,"Action,Adventure,Drama",7.9,163308.0,9.1,Drama
17863,7078,tt0498381,Rings,2017,"Drama,Horror,Mystery",4.5,41078.0,0.8,Drama
17864,7078,tt0498381,Rings,2017,"Drama,Horror,Mystery",4.5,41078.0,0.8,Horror
17865,7078,tt0498381,Rings,2017,"Drama,Horror,Mystery",4.5,41078.0,0.8,Mystery
17866,7079,tt0498399,We Own the Night,2007,"Action,Crime,Drama",6.8,89537.0,5.7,Action
17867,7079,tt0498399,We Own the Night,2007,"Action,Crime,Drama",6.8,89537.0,5.7,Crime
17868,7079,tt0498399,We Own the Night,2007,"Action,Crime,Drama",6.8,89537.0,5.7,Drama
17869,7080,tt0499097,Without Remorse,2021,"Action,Thriller,War",5.8,58226.0,,Action
17870,7080,tt0499097,Without Remorse,2021,"Action,Thriller,War",5.8,58226.0,,Thriller
17871,7080,tt0499097,Without Remorse,2021,"Action,Thriller,War",5.8,58226.0,,War
17872,7081,tt0499262,Takva: A Man's Fear of God,2006,Drama,7.4,12872.0,,Drama
17873,7082,tt0499375,Guru,2007,Drama,7.7,24006.0,8.3,Drama
17874,7083,tt0499448,The Chronicles of Narnia: Prince Caspian,2008,"Action,Adventure,Family",6.5,211338.0,,Action
17875,7083,tt0499448,The Chronicles of Narnia: Prince Caspian,2008,"Action,Adventure,Family",6.5,211338.0,,Adventure
17876,7083,tt0499448,The Chronicles of Narnia: Prince Caspian,2008,"Action,Adventure,Family",6.5,211338.0,,Family
17877,7084,tt0499537,Offside,2006,"Comedy,Drama,Sport",7.3,8088.0,9.4,Comedy
17878,7084,tt0499537,Offside,2006,"Comedy,Drama,Sport",7.3,8088.0,9.4,Drama
17879,7084,tt0499537,Offside,2006,"Comedy,Drama,Sport",7.3,8088.0,9.4,Sport
17880,7085,tt0499549,Avatar,2009,"Action,Adventure,Fantasy",7.8,1241741.0,8.2,Action
17881,7085,tt0499549,Avatar,2009,"Action,Adventure,Fantasy",7.8,1241741.0,8.2,Adventure
17882,7085,tt0499549,Avatar,2009,"Action,Adventure,Fantasy",7.8,1241741.0,8.2,Fantasy
17883,7086,tt0499554,Reno 911! Miami,2007,"Comedy,Crime",5.9,27355.0,,Comedy
17884,7086,tt0499554,Reno 911! Miami,2007,"Comedy,Crime",5.9,27355.0,,Crime
17885,7087,tt0499556,War,2007,"Action,Crime,Thriller",6.2,91750.0,,Action
17886,7087,tt0499556,War,2007,"Action,Crime,Thriller",6.2,91750.0,,Crime
17887,7087,tt0499556,War,2007,"Action,Crime,Thriller",6.2,91750.0,,Thriller
17888,7088,tt0499603,10 Items or Less,2006,"Comedy,Drama",6.5,15493.0,,Comedy
17889,7088,tt0499603,10 Items or Less,2006,"Comedy,Drama",6.5,15493.0,,Drama
17890,7089,tt0756683,The Man from Earth,2007,"Drama,Fantasy,Mystery",7.9,188019.0,,Drama
17891,7089,tt0756683,The Man from Earth,2007,"Drama,Fantasy,Mystery",7.9,188019.0,,Fantasy
17892,7089,tt0756683,The Man from Earth,2007,"Drama,Fantasy,Mystery",7.9,188019.0,,Mystery
17893,7090,tt0756729,Year of the Dog,2007,"Comedy,Drama",6.0,6415.0,,Comedy
17894,7090,tt0756729,Year of the Dog,2007,"Comedy,Drama",6.0,6415.0,,Drama
17895,7091,tt0757361,Margot at the Wedding,2007,"Comedy,Drama",6.0,20528.0,5.2,Comedy
17896,7091,tt0757361,Margot at the Wedding,2007,"Comedy,Drama",6.0,20528.0,5.2,Drama
17897,7092,tt0758053,Saawariya,2007,"Drama,Musical,Romance",5.2,7982.0,3.8,Drama
17898,7092,tt0758053,Saawariya,2007,"Drama,Musical,Romance",5.2,7982.0,3.8,Musical
17899,7092,tt0758053,Saawariya,2007,"Drama,Musical,Romance",5.2,7982.0,3.8,Romance
17900,7093,tt0758730,Aliens vs. Predator: Requiem,2007,"Action,Adventure,Horror",4.6,126785.0,,Action
17901,7093,tt0758730,Aliens vs. Predator: Requiem,2007,"Action,Adventure,Horror",4.6,126785.0,,Adventure
17902,7093,tt0758730,Aliens vs. Predator: Requiem,2007,"Action,Adventure,Horror",4.6,126785.0,,Horror
17903,7094,tt0758742,Death Note,2006,"Crime,Drama,Fantasy",7.5,30646.0,,Crime
17904,7094,tt0758742,Death Note,2006,"Crime,Drama,Fantasy",7.5,30646.0,,Drama
17905,7094,tt0758742,Death Note,2006,"Crime,Drama,Fantasy",7.5,30646.0,,Fantasy
17906,7095,tt0758746,Friday the 13th,2009,"Horror,Mystery,Thriller",5.5,108856.0,2.6,Horror
17907,7095,tt0758746,Friday the 13th,2009,"Horror,Mystery,Thriller",5.5,108856.0,2.6,Mystery
17908,7095,tt0758746,Friday the 13th,2009,"Horror,Mystery,Thriller",5.5,108856.0,2.6,Thriller
17909,7096,tt0758752,Love & Other Drugs,2010,"Comedy,Drama,Romance",6.7,204970.0,,Comedy
17910,7096,tt0758752,Love & Other Drugs,2010,"Comedy,Drama,Romance",6.7,204970.0,,Drama
17911,7096,tt0758752,Love & Other Drugs,2010,"Comedy,Drama,Romance",6.7,204970.0,,Romance
17912,7097,tt0758758,Into the Wild,2007,"Adventure,Biography,Drama",8.1,621973.0,8.3,Adventure
17913,7097,tt0758758,Into the Wild,2007,"Adventure,Biography,Drama",8.1,621973.0,8.3,Biography
17914,7097,tt0758758,Into the Wild,2007,"Adventure,Biography,Drama",8.1,621973.0,8.3,Drama
17915,7098,tt0758766,Music and Lyrics,2007,"Comedy,Music,Romance",6.5,103653.0,,Comedy
17916,7098,tt0758766,Music and Lyrics,2007,"Comedy,Music,Romance",6.5,103653.0,,Music
17917,7098,tt0758766,Music and Lyrics,2007,"Comedy,Music,Romance",6.5,103653.0,,Romance
17918,7099,tt0758771,Outlaw,2007,"Action,Crime,Drama",5.7,12588.0,2.1,Action
17919,7099,tt0758771,Outlaw,2007,"Action,Crime,Drama",5.7,12588.0,2.1,Crime
17920,7099,tt0758771,Outlaw,2007,"Action,Crime,Drama",5.7,12588.0,2.1,Drama
17921,7100,tt0758774,Body of Lies,2008,"Action,Drama,Thriller",7.0,229610.0,5.5,Action
17922,7100,tt0758774,Body of Lies,2008,"Action,Drama,Thriller",7.0,229610.0,5.5,Drama
17923,7100,tt0758774,Body of Lies,2008,"Action,Drama,Thriller",7.0,229610.0,5.5,Thriller
17924,7101,tt0758781,Seed,2006,Horror,3.1,7056.0,,Horror
17925,7102,tt0758786,Stuck,2007,"Comedy,Crime,Drama",6.5,9910.0,7.3,Comedy
17926,7102,tt0758786,Stuck,2007,"Comedy,Crime,Drama",6.5,9910.0,7.3,Crime
17927,7102,tt0758786,Stuck,2007,"Comedy,Crime,Drama",6.5,9910.0,7.3,Drama
17928,7103,tt0758794,We Are Marshall,2006,"Drama,Sport",7.0,62113.0,4.8,Drama
17929,7103,tt0758794,We Are Marshall,2006,"Drama,Sport",7.0,62113.0,4.8,Sport
17930,7104,tt0760187,The Tripper,2006,"Comedy,Horror",5.0,6121.0,,Comedy
17931,7104,tt0760187,The Tripper,2006,"Comedy,Horror",5.0,6121.0,,Horror
17932,7105,tt0760311,He Was a Quiet Man,2007,"Drama,Romance,Thriller",6.7,22681.0,,Drama
17933,7105,tt0760311,He Was a Quiet Man,2007,"Drama,Romance,Thriller",6.7,22681.0,,Romance
17934,7105,tt0760311,He Was a Quiet Man,2007,"Drama,Romance,Thriller",6.7,22681.0,,Thriller
17935,7106,tt0760329,The Water Horse,2007,"Adventure,Family,Fantasy",6.4,41276.0,,Adventure
17936,7106,tt0760329,The Water Horse,2007,"Adventure,Family,Fantasy",6.4,41276.0,,Family
17937,7106,tt0760329,The Water Horse,2007,"Adventure,Family,Fantasy",6.4,41276.0,,Fantasy
17938,7107,tt0762073,Thirst,2009,"Drama,Fantasy,Horror",7.1,47549.0,,Drama
17939,7107,tt0762073,Thirst,2009,"Drama,Fantasy,Horror",7.1,47549.0,,Fantasy
17940,7107,tt0762073,Thirst,2009,"Drama,Fantasy,Horror",7.1,47549.0,,Horror
17941,7108,tt0762105,I Hate Valentine's Day,2009,"Comedy,Romance",4.7,8567.0,,Comedy
17942,7108,tt0762105,I Hate Valentine's Day,2009,"Comedy,Romance",4.7,8567.0,,Romance
17943,7109,tt0762107,I Now Pronounce You Chuck & Larry,2007,"Comedy,Romance",5.9,148223.0,1.5,Comedy
17944,7109,tt0762107,I Now Pronounce You Chuck & Larry,2007,"Comedy,Romance",5.9,148223.0,1.5,Romance
17945,7110,tt0762110,Irina Palm,2007,"Comedy,Drama",7.2,7563.0,,Comedy
17946,7110,tt0762110,Irina Palm,2007,"Comedy,Drama",7.2,7563.0,,Drama
17947,7111,tt0762114,License to Wed,2007,"Comedy,Romance",5.2,39608.0,0.7,Comedy
17948,7111,tt0762114,License to Wed,2007,"Comedy,Romance",5.2,39608.0,0.7,Romance
17949,7112,tt0762121,The Nativity Story,2005,"Adventure,Drama,Family",6.8,11692.0,3.7,Adventure
17950,7112,tt0762121,The Nativity Story,2005,"Adventure,Drama,Family",6.8,11692.0,3.7,Drama
17951,7112,tt0762121,The Nativity Story,2005,"Adventure,Drama,Family",6.8,11692.0,3.7,Family
17952,7113,tt0762125,Planet 51,2009,"Adventure,Animation,Comedy",6.0,55661.0,2.3,Adventure
17953,7113,tt0762125,Planet 51,2009,"Adventure,Animation,Comedy",6.0,55661.0,2.3,Animation
