tconst,Year,IMDb rating,Movie title,rotten_tomatoes_link,movie_title,tomatometer_status,Rotten Tomatoes rating
tt0288477,2002,5.5,Ghost Ship,m/ghost_ship,Ghost Ship,Rotten,16.0
tt0289043,2002,7.5,28 Days Later...,,,,
tt0289408,2002,6.5,The Powerpuff Girls Movie,,,,
tt0289408,2002,6.5,The Powerpuff Girls Movie,,,,
tt0289635,2003,6.4,Young Adam,,,,
tt0289765,2002,7.2,Red Dragon,m/red_dragon,Red Dragon,Fresh,68.0
tt0289848,2002,5.9,Analyze That,m/analyze_that,Analyze That,Rotten,27.0
tt0289879,2004,7.6,The Butterfly Effect,m/butterfly_effect,The Butterfly Effect,Rotten,33.0
tt0289879,2004,7.6,The Butterfly Effect,m/butterfly_effect,The Butterfly Effect,Rotten,33.0
tt0289944,2003,6.0,Fear X,m/fear_x,Fear X,Rotten,58.0
tt0289967,1977,8.5,Laughing Eyes,,,,
tt0289968,1978,7.3,Hababam Sinifi Dokuz Doguruyor,,,,
tt0289992,2003,7.5,The Life of David Gale,m/life_of_david_gale,The Life of David Gale,Rotten,19.0
tt0290002,2004,6.3,Meet the Fockers,m/meet_the_fockers,Meet the Fockers,Rotten,39.0
tt0290095,2002,5.4,The Tuxedo,m/tuxedo,The Tuxedo,Rotten,21.0
tt0290210,2002,6.4,Max,m/max,Max,Fresh,69.0
tt0290212,2002,4.7,Full Frontal,m/full_frontal,Full Frontal,Rotten,39.0
tt0290329,2001,6.5,Visitor Q,,,,
tt0290332,2001,4.7,The Wash,m/1110236-wash,The Wash,Rotten,8.0
tt0290334,2003,7.4,X2: X-Men United,m/x2_xmen_united,X2: X-Men United,Certified-Fresh,85.0
tt0290661,2001,7.0,Dog Days,,,,
tt0290673,2002,7.3,Irreversible,,,,
tt0290747,2005,4.0,Man-Thing,m/manthing,Man-Thing,Rotten,17.0
tt0291003,2001,7.6,Behind the Sun,,,,
tt0291172,2002,7.5,The Son,,,,
tt0291172,2002,7.5,The Son,,,,
tt0291341,2001,6.4,Mean Machine,m/mean_machine,Mean Machine,Rotten,34.0
tt0291350,2001,7.8,Millennium Actress,m/millennium_actress_2001,Millennium Actress (Sennen joyû),Certified-Fresh,93.0
tt0291376,2001,7.8,Nayak: The Real Hero,,,,
tt0291502,2002,3.6,Swept Away,m/1116774-swept_away,Swept Away,Rotten,5.0
tt0291579,2002,7.1,"He Loves Me, He Loves Me Not",m/he_loves_me_he_loves_me_not,"He Loves Me, He Loves Me Not",Fresh,71.0
tt0292490,2001,8.1,Dil Chahta Hai,,,,
tt0292506,2003,6.6,The Recruit,m/recruit,The Recruit,Rotten,43.0
tt0292542,2001,7.8,Son of the Bride,,,,
tt0292610,2002,5.4,No Good Deed,m/no_good_deed,No Good Deed,Rotten,25.0
tt0292644,2002,6.6,The Rules of Attraction,m/rules_of_attraction,The Rules of Attraction,Rotten,43.0
tt0292963,2007,7.3,Before the Devil Knows You're Dead,m/before_the_devil_knows_youre_dead,Before the Devil Knows You're Dead,Certified-Fresh,88.0
tt0293007,2003,7.5,Carandiru,,,,
tt0293416,2001,7.2,Metropolis,,,,
tt0293429,2021,6.1,Mortal Kombat,,,,
tt0293508,2004,7.2,The Phantom of the Opera,m/phantom_of_the_opera,The Phantom of the Opera,Rotten,33.0
tt0293564,2007,6.2,Rush Hour 3,m/rush_hour_3,Rush Hour 3,Rotten,18.0
tt0293662,2002,6.8,The Transporter,m/transporter,The Transporter,Rotten,54.0
tt0293662,2002,6.8,The Transporter,m/transporter,The Transporter,Rotten,54.0
tt0293715,2001,8.0,My Sassy Girl,,,,
tt0293815,2002,5.7,Friday After Next,m/friday_after_next,Friday After Next,Rotten,26.0
tt0294357,2003,6.4,Beyond Borders,m/beyond_borders,Beyond Borders,Rotten,14.0
tt0294594,2002,5.6,The Gathering,,,,
tt0294870,2005,6.8,Rent,m/1152276-rent,Rent,Rotten,46.0
tt0295178,2002,6.2,Austin Powers in Goldmember,,,,
tt0295254,2002,3.4,Feardotcom,m/feardotcom_2002,Feardotcom,Rotten,3.0
tt0295289,2003,5.6,A Guy Thing,m/a_guy_thing,A Guy Thing,Rotten,24.0
tt0295297,2002,7.4,Harry Potter and the Chamber of Secrets,m/harry_potter_and_the_chamber_of_secrets,Harry Potter and the Chamber of Secrets,Certified-Fresh,82.0
tt0295427,2002,3.3,The Master of Disguise,m/master_of_disguise,The Master of Disguise,Rotten,1.0
tt0295700,2003,6.1,Wrong Turn,m/wrong_turn,Wrong Turn,Rotten,40.0
tt0295701,2002,5.8,xXx,,,,
tt0295721,2003,5.8,Taxi 3,,,,
tt0296042,2001,7.0,Ichi the Killer,,,,
tt0296166,2002,6.9,Real Women Have Curves,m/real_women_have_curves,Real Women Have Curves,Certified-Fresh,84.0
tt0296572,2004,6.6,The Chronicles of Riddick,m/chronicles_of_riddick,The Chronicles of Riddick,Rotten,29.0
tt0296574,2002,8.0,Company,,,,
tt0297037,2002,6.4,Brown Sugar,m/brown_sugar,Brown Sugar,Fresh,66.0
tt0297162,2002,4.6,Half Past Dead,m/half_past_dead,Half Past Dead,Rotten,3.0
tt0297181,2002,5.4,I Spy,m/i_spy,I Spy,Rotten,16.0
tt0297284,2004,6.3,Mindhunters,m/mindhunters,Mindhunters,Rotten,24.0
tt0297721,2001,7.5,All About Lily Chou-Chou,m/all_about_lily_chou_chou,All About Lily Chou-Chou,Fresh,69.0
tt0297884,2002,7.3,Far from Heaven,,,,
tt0298130,2002,7.1,The Ring,m/ring,The Ring,Fresh,71.0
tt0298148,2004,7.3,Shrek 2,m/shrek_2,Shrek 2,Certified-Fresh,89.0
tt0298148,2004,7.3,Shrek 2,m/shrek_2,Shrek 2,Certified-Fresh,89.0
tt0298148,2004,7.3,Shrek 2,m/shrek_2,Shrek 2,Certified-Fresh,89.0
tt0298203,2002,7.2,8 Mile,m/8_mile,8 Mile,Certified-Fresh,75.0
tt0298228,2002,7.5,Whale Rider,m/whale_rider,Whale Rider,Certified-Fresh,91.0
tt0298296,2002,3.9,Derailed,m/1116741-derailed,Derailed,Rotten,0.0
tt0298337,2006,5.9,Free Jimmy,,,,
tt0298408,2002,6.4,Laurel Canyon,m/laurel_canyon,Laurel Canyon,Fresh,68.0
tt0298744,2002,6.6,Auto Focus,m/auto_focus,Auto Focus,Fresh,71.0
tt0298814,2003,5.5,The Core,m/core,The Core,Rotten,40.0
tt0298845,2002,7.7,In America,m/in_america,In America,Certified-Fresh,89.0
tt0298856,2002,7.0,Evelyn,m/evelyn,Evelyn,Fresh,64.0
tt0299117,2002,6.9,Roger Dodger,m/roger_dodger,Roger Dodger,Certified-Fresh,88.0
tt0299172,2004,5.3,Home on the Range,m/home_on_the_range,Home on the Range,Rotten,53.0
tt0299172,2004,5.3,Home on the Range,m/home_on_the_range,Home on the Range,Rotten,53.0
tt0299458,2003,6.7,All the Real Girls,m/all_the_real_girls,All the Real Girls,Fresh,71.0
tt0299658,2002,7.2,Chicago,m/chicago,Chicago,Certified-Fresh,86.0
tt0299930,2003,2.6,Gigli,m/gigli,Gigli,Rotten,6.0
tt0299977,2002,7.9,Hero,m/hero,Hero,Certified-Fresh,95.0
tt0300015,2003,6.8,I Capture the Castle,m/i_capture_the_castle,I Capture the Castle,Certified-Fresh,79.0
tt0300051,2004,6.2,Jersey Girl,m/jersey_girl,Jersey Girl,Rotten,42.0
tt0300140,2002,7.8,Lilya 4-Ever,,,,
tt0300214,2002,6.7,Morvern Callar,,,,
tt0300471,2003,6.2,Shanghai Knights,m/shanghai_knights,Shanghai Knights,Fresh,66.0
tt0300532,2002,5.7,Blue Crush,m/blue_crush,Blue Crush,Fresh,61.0
tt0300556,2003,5.6,Timeline,m/timeline,Timeline,Rotten,11.0
tt0300620,2002,6.6,So Close,,,,
tt0301181,2003,6.0,Deliver Us from Eva,,,,
tt0301199,2002,7.3,Dirty Pretty Things,m/dirty_pretty_things,Dirty Pretty Things,Certified-Fresh,94.0
tt0301357,2003,7.7,Good Bye Lenin!,,,,
tt0301414,2002,7.1,Man on the Train,,,,
tt0301470,2003,5.6,Jeepers Creepers 2,m/jeepers_creepers_2,Jeepers Creepers 2,Rotten,24.0
tt0301634,2002,8.3,Frozen Stiff,,,,
tt0301727,2001,7.9,Winged Migration,,,,
tt0301727,2001,7.9,Winged Migration,,,,
tt0301976,2003,7.0,The United States of Leland,m/united_states_of_leland,The United States of Leland,Rotten,34.0
tt0301978,2002,7.4,Ten,,,,
tt0302297,2003,4.7,Barely Legal,,,,
tt0302640,2002,5.5,The Hot Chick,m/hot_chick,The Hot Chick,Rotten,22.0
tt0302674,2002,6.0,Gerry,m/gerry,Gerry,Fresh,61.0
tt0302886,2003,7.0,Old School,m/old_school,Old School,Fresh,60.0
tt0303353,2002,7.3,The Kid Stays in the Picture,m/kid_stays_in_the_picture,The Kid Stays in the Picture,Certified-Fresh,91.0
tt0303353,2002,7.3,The Kid Stays in the Picture,m/kid_stays_in_the_picture,The Kid Stays in the Picture,Certified-Fresh,91.0
tt0303361,2002,6.6,May,m/may,May,Fresh,69.0
tt0303714,2002,6.3,Barbershop,m/barbershop,Barbershop,Certified-Fresh,83.0
tt0303816,2002,5.6,Cabin Fever,m/1125409-cabin_fever,Cabin Fever,Fresh,62.0
tt0303933,2002,5.9,Drumline,m/drumline,Drumline,Certified-Fresh,82.0
tt0304141,2004,7.9,Harry Potter and the Prisoner of Azkaban,m/harry_potter_and_the_prisoner_of_azkaban,Harry Potter and the Prisoner of Azkaban,Certified-Fresh,90.0
tt0304229,2003,6.8,Japanese Story,m/japanese_story,Japanese Story,Fresh,68.0
tt0304262,2001,7.0,The Happiness of the Katakuris,m/happiness_of_the_katakuris,The Happiness of the Katakuris,Fresh,68.0
tt0304328,2003,6.4,Levity,,,,
tt0304415,2003,6.5,Mona Lisa Smile,m/mona_lisa_smile,Mona Lisa Smile,Rotten,34.0
tt0304669,2002,5.7,The Santa Clause 2,m/the_santa_clause_2,The Santa Clause 2,Rotten,56.0
tt0304711,2003,5.1,The Order,m/the_order_2003,The Order,Rotten,8.0
tt0305206,2003,7.4,American Splendor,m/american_splendor,American Splendor,Certified-Fresh,94.0
tt0305224,2003,6.2,Anger Management,m/1121649-anger_management,Anger Management,Rotten,42.0
tt0305357,2003,4.9,Charlie's Angels: Full Throttle,m/charlies_angels_full_throttle,Charlie's Angels - Full Throttle,Rotten,42.0
tt0305396,2002,5.4,The Crocodile Hunter: Collision Course,m/the_crocodile_hunter_collision_course_2002,The Crocodile Hunter: Collision Course,Rotten,53.0
tt0305669,2003,5.6,Bringing Down the House,m/bringing_down_the_house,Bringing Down the House,Rotten,34.0
tt0305711,2003,5.4,Just Married,m/just_married,Just Married,Rotten,20.0
tt0306047,2003,5.5,Scary Movie 3,m/scary_movie_3,Scary Movie 3,Rotten,35.0
tt0306434,2002,7.4,Aankhen,,,,
tt0306685,2003,5.8,Cradle 2 the Grave,m/cradle_2_the_grave,Cradle 2 the Grave,Rotten,25.0
tt0306734,2003,4.9,The Divorce,,,,
tt0306841,2003,5.5,The Lizzie McGuire Movie,m/lizzie_mcguire_movie,The Lizzie McGuire Movie,Rotten,41.0
tt0307213,2001,6.6,Bad Guy,,,,
tt0307453,2004,6.0,Shark Tale,m/shark_tale,Shark Tale,Rotten,36.0
tt0307453,2004,6.0,Shark Tale,m/shark_tale,Shark Tale,Rotten,36.0
tt0307453,2004,6.0,Shark Tale,m/shark_tale,Shark Tale,Rotten,36.0
tt0307479,2002,6.2,Solaris,m/solaris,Solaris,Fresh,66.0
tt0307901,2002,7.6,25th Hour,m/25th_hour,25th Hour,Certified-Fresh,78.0
tt0307987,2003,7.1,Bad Santa,m/bad_santa,Bad Santa,Certified-Fresh,79.0
tt0308055,2006,7.0,Bobby,m/1162559-bobby,Bobby,Rotten,47.0
tt0308152,2003,6.5,Dead End,,,,
tt0308152,2003,6.5,Dead End,,,,
tt0308208,2002,3.6,Ballistic: Ecks vs. Sever,m/ballistic_ecks_vs_sever,Ballistic: Ecks vs. Sever,Rotten,0.0
tt0308353,2006,4.5,Happily N'Ever After,,,,
tt0308353,2006,4.5,Happily N'Ever After,,,,
tt0308353,2006,4.5,Happily N'Ever After,,,,
tt0308353,2006,4.5,Happily N'Ever After,,,,
tt0308379,2002,6.7,Dark Water,m/10002114-dark_water,Dark Water,Fresh,80.0
tt0308383,2003,6.2,The Human Stain,m/human_stain,The Human Stain,Rotten,42.0
tt0308476,2002,7.7,The Cuckoo,,,,
tt0308506,2002,5.3,Like Mike,m/like_mike,Like Mike,Rotten,57.0
tt0308514,2002,7.3,Lost in La Mancha,m/lost_in_la_mancha,Lost in La Mancha,Certified-Fresh,94.0
tt0308514,2002,7.3,Lost in La Mancha,m/lost_in_la_mancha,Lost in La Mancha,Certified-Fresh,94.0
tt0308644,2004,7.7,Finding Neverland,m/finding_neverland,Finding Neverland,Certified-Fresh,83.0
tt0308878,2003,6.6,The Shape of Things,,,,
tt0309530,2003,6.3,Down with Love,,,,
tt0309593,2003,6.2,Final Destination 2,m/final_destination_2,Final Destination 2,Rotten,48.0
tt0309698,2003,7.3,Identity,,,,
tt0309820,2003,6.6,Luther,m/1125461-luther,Luther,Rotten,45.0
tt0309912,2002,7.1,Nicholas Nickleby,m/1119037-nicholas_nickleby,Nicholas Nickleby,Certified-Fresh,78.0
tt0309987,2003,7.1,The Dreamers,,,,
tt0310203,2003,7.1,Ruby & Quentin,,,,
tt0310357,2003,6.1,Willard,m/willard,Willard,Fresh,64.0
tt0310775,2002,7.5,Sympathy for Mr. Vengeance,m/sympathy_for_mr_vengeance_2002,Sympathy for Mr. Vengeance,Rotten,54.0
tt0310910,2003,6.6,Confidence,m/confidence,Confidence,Fresh,69.0
tt0311113,2003,7.4,Master and Commander: The Far Side of the World,m/master_and_commander_the_far_side_of_the_world,Master and Commander: The Far Side of the World,Certified-Fresh,85.0
tt0311289,2003,7.0,Holes,m/holes,Holes,Certified-Fresh,78.0
tt0311429,2003,5.8,The League of Extraordinary Gentlemen,m/league_of_extraordinary_gentlemen,The League of Extraordinary Gentlemen,Rotten,17.0
tt0311519,2002,7.6,The Man Without a Past,m/man_without_a_past,The Man Without a Past,Certified-Fresh,98.0
tt0311648,2003,7.0,Pieces of April,m/pieces_of_april,Pieces of April,Certified-Fresh,84.0
tt0311941,2002,6.0,Try Seventeen,,,,
tt0312004,2005,7.5,Wallace & Gromit: The Curse of the Were-Rabbit,,,,
tt0312004,2005,7.5,Wallace & Gromit: The Curse of the Were-Rabbit,,,,
tt0312528,2003,4.0,The Cat in the Hat,,,,
tt0312549,2003,6.8,Veronica Guerin,m/veronica_guerin,Veronica Guerin,Rotten,53.0
tt0312700,2003,3.4,The Foreigner,,,,
tt0312843,2001,6.5,Suicide Club,,,,
tt0312859,2002,8.4,Kannathil Muthamittal,,,,
tt0313021,2004,6.2,Der Wixxer,,,,
tt0313196,2002,6.7,The Crime of Padre Amaro,m/crime_of_padre_amaro,The Crime of Padre Amaro,Fresh,61.0
tt0313443,2003,6.5,Out of Time,m/out_of_time,Out of Time,Fresh,64.0
tt0313542,2003,7.1,Runaway Jury,m/runaway_jury,Runaway Jury,Fresh,73.0
tt0313670,2002,7.4,Sweet Sixteen,m/sweet_sixteen,Sweet Sixteen,Certified-Fresh,97.0
tt0313737,2002,6.1,Two Weeks Notice,m/two_weeks_notice,Two Weeks Notice,Rotten,42.0
tt0313911,2003,5.1,Agent Cody Banks,m/agent_cody_banks,Agent Cody Banks,Rotten,38.0
tt0314063,2004,5.9,Immortal,,,,
tt0314067,2002,8.4,Philanthropy,,,,
tt0314166,2002,5.9,Hey Arnold! The Movie,m/hey_arnold_the_movie,Hey Arnold! The Movie,Rotten,29.0
tt0314331,2003,7.6,Love Actually,m/love_actually,Love Actually,Fresh,64.0
tt0314353,2003,6.6,Tears of the Sun,m/tears_of_the_sun,Tears of the Sun,Rotten,33.0
tt0314412,2003,7.4,My Life Without Me,,,,
tt0314431,2003,5.4,Hope Springs,m/hope_springs,Hope Springs,Rotten,23.0
tt0314498,2004,5.6,The Perfect Score,m/perfect_score,The Perfect Score,Rotten,16.0
tt0314676,2003,5.5,The Singing Detective,m/singing_detective,The Singing Detective,Rotten,39.0
tt0314786,2003,5.7,The In-Laws,m/inlaws,The In-Laws,Rotten,33.0
tt0315297,2004,5.3,Twisted,m/twisted,Twisted,Rotten,1.0
tt0315327,2003,6.8,Bruce Almighty,m/bruce_almighty,Bruce Almighty,Rotten,48.0
tt0315543,2002,7.5,Open Hearts,,,,
tt0315642,2016,7.1,Wazir,,,,
tt0315733,2003,7.6,21 Grams,m/21_grams,21 Grams,Certified-Fresh,80.0
tt0315824,2004,4.9,The Big Bounce,m/big_bounce,The Big Bounce,Rotten,16.0
tt0315983,2003,7.5,House of Sand and Fog,m/house_of_sand_and_fog,House of Sand and Fog,Certified-Fresh,74.0
tt0316396,2003,6.8,Peter Pan,m/1128577-peter_pan,Peter Pan,Certified-Fresh,77.0
tt0316465,2003,6.9,Radio,m/radio,Radio,Rotten,35.0
tt0316654,2004,7.4,Spider-Man 2,m/spiderman_2,Spider-Man 2,Certified-Fresh,93.0
tt0316732,2004,4.5,Taxi,m/taxi,Taxi,Rotten,9.0
tt0317132,2005,6.3,Because of Winn-Dixie,m/because_of_winndixie,Because of Winn-Dixie,Rotten,55.0
tt0317198,2004,6.0,Bridget Jones: The Edge of Reason,m/bridget_jones_the_edge_of_reason,Bridget Jones: The Edge of Reason,Rotten,27.0
tt0317219,2006,7.2,Cars,m/cars,Cars,Certified-Fresh,75.0
tt0317219,2006,7.2,Cars,m/cars,Cars,Certified-Fresh,75.0
tt0317248,2002,8.6,City of God,,,,
tt0317248,2002,8.6,City of God,,,,
tt0317303,2003,5.6,Daddy Day Care,m/daddy_day_care,Daddy Day Care,Rotten,27.0
tt0317648,2004,6.7,Hidalgo,m/hidalgo,Hidalgo,Rotten,46.0
tt0317676,2003,2.1,House of the Dead,m/1126175-house_of_the_dead,House of the Dead,Rotten,3.0
tt0317705,2004,8.0,The Incredibles,m/incredibles,The Incredibles,Certified-Fresh,97.0
tt0317740,2003,7.0,The Italian Job,m/italian_job,The Italian Job,Fresh,73.0
tt0317910,2003,8.1,The Fog of War,,,,
tt0317919,2006,6.9,Mission: Impossible III,m/mission_impossible_3,Mission: Impossible III,Fresh,71.0
tt0318034,2002,7.3,Russian Ark,,,,
tt0318081,2005,4.2,A Sound of Thunder,m/sound_of_thunder,A Sound of Thunder,Rotten,6.0
tt0318155,2003,5.8,Looney Tunes: Back in Action,m/looney_tunes_back_in_action,Looney Tunes: Back in Action,Rotten,56.0
tt0318155,2003,5.8,Looney Tunes: Back in Action,m/looney_tunes_back_in_action,Looney Tunes: Back in Action,Rotten,56.0
tt0318202,2002,7.8,To Be and to Have,,,,
tt0318283,2003,5.5,Alex & Emma,m/alex_and_emma,Alex & Emma,Rotten,11.0
tt0318374,2003,6.9,The Cooler,m/cooler,The Cooler,Certified-Fresh,77.0
tt0318411,2002,7.7,The Magdalene Sisters,m/magdalene_sisters,The Magdalene Sisters,Certified-Fresh,91.0
tt0318462,2004,7.8,The Motorcycle Diaries,m/the_motorcycle_diaries,The Motorcycle Diaries,Certified-Fresh,83.0
tt0318627,2004,6.1,Resident Evil: Apocalypse,m/resident_evil_apocalypse,Resident Evil: Apocalypse,Rotten,20.0
tt0318649,2005,6.0,Sahara,m/1144274-sahara,Sahara,Rotten,38.0
tt0318761,2005,6.5,Thumbsucker,m/thumbsucker,Thumbsucker,Fresh,71.0
tt0318974,2004,6.0,The Alamo,m/alamo,The Alamo,Rotten,29.0
tt0319020,2002,6.2,Awara Paagal Deewana,,,,
tt0319061,2003,8.0,Big Fish,m/1127787-big_fish,Big Fish,Certified-Fresh,75.0
tt0319262,2004,6.4,The Day After Tomorrow,m/day_after_tomorrow,The Day After Tomorrow,Rotten,44.0
tt0319343,2003,7.0,Elf,m/elf,Elf,Certified-Fresh,84.0
tt0319524,2003,5.6,How to Deal,m/how_to_deal,How to Deal,Rotten,27.0
tt0319531,2003,5.8,I'll Sleep When I'm Dead,m/ill_sleep_when_im_dead,I'll Sleep When I'm Dead,Rotten,44.0
tt0319736,2002,8.2,The Legend of Bhagat Singh,,,,
tt0319769,2002,7.5,Mondays in the Sun,,,,
tt0320193,2002,7.9,Oasis,m/oasis_2003,Oasis,Fresh,90.0
tt0320244,2003,6.2,Party Monster,m/party_monster,Party Monster,Rotten,29.0
tt0320244,2003,6.2,Party Monster,m/party_monster_1999,Party Monster,Fresh,60.0
tt0320244,2003,6.2,Party Monster,m/party_monster,Party Monster,Rotten,29.0
tt0320244,2003,6.2,Party Monster,m/party_monster_1999,Party Monster,Fresh,60.0
tt0320661,2005,7.2,Kingdom of Heaven,m/kingdom_of_heaven,Kingdom of Heaven,Rotten,39.0
tt0320691,2003,7.0,Underworld,m/underworld,Underworld,Rotten,31.0
tt0322259,2003,5.9,2 Fast 2 Furious,m/2_fast_2_furious,2 Fast 2 Furious,Rotten,36.0
tt0322330,2003,6.3,Freaky Friday,m/freaky_friday,Freaky Friday,Certified-Fresh,88.0
tt0322420,2004,7.5,Life Is a Miracle,,,,
tt0322545,2003,7.1,Berlin Blues,,,,
tt0322589,2003,5.3,Honey,m/honey,Honey,Rotten,21.0
tt0322674,2002,7.4,Twin Sisters,,,,
tt0322802,2002,6.6,Jackass: The Movie,,,,
tt0323013,2004,7.9,Lakshya,,,,
tt0323033,2004,5.8,Laws of Attraction,m/laws_of_attraction,Laws of Attraction,Rotten,18.0
tt0323120,2006,6.3,Loving Annabelle,,,,
tt0323642,2003,6.1,Piglet's Big Movie,m/piglets_big_movie,Piglet's Big Movie,Certified-Fresh,70.0
tt0323872,2003,7.3,Kitchen Stories,,,,
tt0323939,2003,6.3,Shade,m/shade,Shade,Fresh,67.0
tt0323944,2003,7.2,Shattered Glass,m/shattered_glass,Shattered Glass,Certified-Fresh,92.0
tt0323998,2003,6.9,Slim Susie,,,,
tt0324127,2004,5.8,Suspect Zero,m/suspect_zero,Suspect Zero,Rotten,18.0
tt0324133,2003,6.7,Swimming Pool,m/swimming_pool,Swimming Pool,Certified-Fresh,83.0
tt0324197,2003,6.5,Time of the Wolf,m/time_of_the_wolf_2004,Time of the Wolf,Fresh,64.0
tt0324216,2003,6.2,The Texas Chainsaw Massacre,m/texas_chainsaw_massacre,The Texas Chainsaw Massacre,Rotten,37.0
tt0324554,2004,6.9,Wicker Park,m/wicker_park,Wicker Park,Rotten,27.0
tt0325055,2003,6.3,Sylvia,,,,
tt0325258,2003,5.5,Dickie Roberts: Former Child Star,m/dickie_roberts_former_child_star,Dickie Roberts: Former Child Star,Rotten,22.0
tt0325596,2004,6.0,The I Inside,m/i_inside,The I Inside,Rotten,43.0
tt0325655,2002,6.7,The Eye,,,,
tt0325655,2002,6.7,The Eye,,,,
tt0325675,2004,7.8,Boats Out of Watermelon Rinds,,,,
tt0325703,2003,5.5,Lara Croft Tomb Raider: The Cradle of Life,m/lara_croft_tomb_raider_the_cradle_of_life,Lara Croft Tomb Raider - The Cradle of Life,Rotten,24.0
tt0325710,2003,7.8,The Last Samurai,m/last_samurai,The Last Samurai,Fresh,66.0
tt0325805,2003,7.3,Matchstick Men,m/matchstick_men,Matchstick Men,Certified-Fresh,82.0
tt0325980,2003,8.1,Pirates of the Caribbean: The Curse of the Black Pearl,m/pirates_of_the_caribbean_the_curse_of_the_black_pearl,Pirates of the Caribbean: The Curse of the Black Pearl,Certified-Fresh,79.0
tt0326208,2003,7.1,Stander,,,,
tt0326429,2003,6.7,The Miracle of Bern,,,,
tt0326769,2003,4.6,Biker Boyz,m/biker_boyz,Biker Boyz,Rotten,23.0
tt0326835,2003,6.7,Dot the I,m/dot_the_i,Dot the I,Rotten,25.0
tt0326856,2004,4.8,Envy,m/1131155-envy,Envy,Rotten,8.0
tt0326905,2005,6.6,The Great Raid,m/great_raid,The Great Raid,Rotten,38.0
tt0326977,2003,7.4,I'm Not Scared,,,,
tt0327056,2003,7.9,Mystic River,m/mystic_river,Mystic River,Certified-Fresh,88.0
tt0327084,2006,6.7,Over the Hedge,m/over_the_hedge,Over the Hedge,Certified-Fresh,75.0
tt0327084,2006,6.7,Over the Hedge,m/over_the_hedge,Over the Hedge,Certified-Fresh,75.0
tt0327137,2003,7.5,Secondhand Lions,m/secondhand_lions,Secondhand Lions,Fresh,60.0
tt0327162,2004,5.3,The Stepford Wives,m/stepford_wives,The Stepford Wives,Rotten,26.0
tt0327247,2004,5.4,The Whole Ten Yards,m/whole_ten_yards,The Whole Ten Yards,Rotten,4.0
tt0327437,2004,5.8,Around the World in 80 Days,m/around_the_world_in_80_days,Around the World in 80 Days,Rotten,32.0
tt0327554,2004,3.4,Catwoman,m/catwoman,Catwoman,Rotten,9.0
tt0327597,2009,7.7,Coraline,m/coraline,Coraline,Certified-Fresh,90.0
tt0327643,2005,3.5,Dirty Love,m/dirty_love,Dirty Love,Rotten,6.0
tt0327679,2004,6.3,Ella Enchanted,m/ella_enchanted,Ella Enchanted,Rotten,50.0
tt0327850,2003,6.6,The Rundown,m/the_rundown,The Rundown,Fresh,69.0
tt0327919,2003,7.1,I Am David,m/i_am_david,I Am David,Rotten,39.0
tt0328099,2003,5.2,Malibu's Most Wanted,m/malibus_most_wanted,Malibu's Most Wanted,Rotten,31.0
tt0328107,2004,7.7,Man on Fire,m/man_on_fire,Man on Fire,Rotten,38.0
tt0328538,2003,6.8,Thirteen,m/thirteen,Thirteen,Certified-Fresh,81.0
tt0328589,2003,6.7,Under the Tuscan Sun,m/under_the_tuscan_sun,Under the Tuscan Sun,Fresh,62.0
tt0328828,2003,6.3,American Wedding,m/american_wedding,American Wedding,Rotten,54.0
tt0328880,2003,6.8,Brother Bear,m/brother_bear,Brother Bear,Rotten,37.0
tt0328880,2003,6.8,Brother Bear,m/brother_bear,Brother Bear,Rotten,37.0
tt0328962,2002,6.9,Comedian,m/comedian,Comedian,Certified-Fresh,77.0
tt0329028,2003,3.4,Dumb and Dumberer: When Harry Met Lloyd,m/dumb_and_dumberer_when_harry_met_lloyd,Dumb and Dumberer: When Harry Met Lloyd,Rotten,10.0
tt0329101,2003,5.7,Freddy vs. Jason,m/freddy_vs_jason,Freddy vs. Jason,Rotten,41.0
tt0329388,2003,7.3,Monsieur Ibrahim,,,,
tt0329575,2003,7.3,Seabiscuit,m/seabiscuit,Seabiscuit,Certified-Fresh,78.0
tt0329691,2004,4.1,Torque,m/1129132-torque,Torque,Rotten,23.0
tt0329717,2003,5.3,Hollywood Homicide,m/hollywood_homicide,Hollywood Homicide,Rotten,30.0
tt0329767,2002,6.8,Wilbur Wants to Kill Himself,,,,
tt0329774,2005,4.4,xXx: State of the Union,m/xxx_state_of_the_union,xXx: State of the Union,Rotten,17.0
tt0330229,2002,7.5,Dolls,,,,
tt0330243,2002,8.1,Day of the Wacko,,,,
tt0330373,2005,7.7,Harry Potter and the Goblet of Fire,m/harry_potter_and_the_goblet_of_fire,Harry Potter and the Goblet of Fire,Certified-Fresh,88.0
tt0330602,2003,6.7,Mambo Italiano,m/mambo_italiano,Mambo Italiano,Rotten,32.0
tt0330793,2004,6.4,The Punisher,m/1131721-punisher,The Punisher,Rotten,29.0
tt0330843,2002,6.8,Saathiya,,,,
tt0330994,2000,1.5,Titanic: The Legend Goes On...,,,,
tt0331370,2004,7.1,Whisky,m/whisky,Whisky,Fresh,100.0
tt0331370,2004,7.1,Whisky,m/whisky,Whisky,Fresh,100.0
tt0331468,2003,5.0,Cold Creek Manor,m/cold_creek_manor,Cold Creek Manor,Rotten,12.0
tt0331632,2004,5.1,Scooby-Doo 2: Monsters Unleashed,m/scooby_doo_2_monsters_unleashed,Scooby-Doo 2: Monsters Unleashed,Rotten,22.0
